year,month,average
2396,12,1430.36963
2397,1,1431.671342
2397,2,1431.960513
2397,3,1431.65169
2397,4,1430.627513
2397,5,1427.296149
2397,6,1421.173449
2397,7,1416.114962
2397,8,1415.339695
2397,9,1417.786295
2397,10,1422.720642
2397,11,1427.208089
2397,12,1429.811103
2398,1,1431.111161
2398,2,1431.398418
2398,3,1431.087505
2398,4,1430.061193
2398,5,1426.727939
2398,6,1420.603674
2398,7,1415.543404
2398,8,1414.766064
2398,9,1417.211063
2398,10,1422.144344
2398,11,1426.631488
2398,12,1429.235187
2399,1,1430.536753
2399,2,1430.826196
2399,3,1430.517973
2399,4,1429.49472
2399,5,1426.164927
2399,6,1420.044344
2399,7,1414.987172
2399,8,1414.212012
2399,9,1416.658778
2399,10,1421.593211
2399,11,1426.08086
2399,12,1428.684495
2400,1,1429.985417
2400,2,1430.274162
2400,3,1429.964767
2400,4,1428.939981
2400,5,1425.608589
2400,6,1419.486428
2400,7,1414.427164
2400,8,1413.649334
2400,9,1416.093618
2400,10,1421.025827
2400,11,1425.511742
2400,12,1428.11441
2401,1,1429.415141
2401,2,1429.704058
2401,3,1429.395661
2401,4,1428.372629
2401,5,1425.043784
2401,6,1418.924788
2401,7,1413.86851
2401,8,1413.09316
2401,9,1415.539926
2401,10,1420.474424
2401,11,1424.962406
2401,12,1427.566955
2402,1,1428.869191
2402,2,1429.1591
2402,3,1428.85103
2402,4,1427.827711
2402,5,1424.498247
2402,6,1418.378376
2402,7,1413.320421
2402,8,1412.542515
2402,9,1414.986603
2402,10,1419.918355
2402,11,1424.403747
2402,12,1427.006146
2403,1,1428.306731
2403,2,1428.595602
2403,3,1428.287174
2403,4,1427.264159
2403,5,1423.935729
2403,6,1417.817475
2403,7,1412.760949
2403,8,1411.983991
2403,9,1414.429076
2403,10,1419.36171
2403,11,1423.847867
2403,12,1426.450977
2404,1,1427.75206
2404,2,1428.041103
2404,3,1427.732387
2404,4,1426.708648
2404,5,1423.379333
2404,6,1417.260102
2404,7,1412.201961
2404,8,1411.422666
2404,9,1413.865442
2404,10,1418.795847
2404,11,1423.280071
2404,12,1425.881822
2405,1,1427.182175
2405,2,1427.471226
2405,3,1427.163326
2405,4,1426.141209
2405,5,1422.814357
2405,6,1416.698251
2405,7,1411.643097
2405,8,1410.86632
2405,9,1413.311645
2405,10,1418.244429
2405,11,1422.730827
2405,12,1425.334578
2406,1,1426.636562
2406,2,1426.926731
2406,3,1426.619263
2406,4,1425.596872
2406,5,1422.269327
2406,6,1416.152202
2406,7,1411.095173
2406,8,1410.315606
2406,9,1412.757992
2406,10,1417.687759
2406,11,1422.171301
2406,12,1424.772653
2407,1,1426.072772
2407,2,1426.361736
2407,3,1426.053817
2407,4,1425.031785
2407,5,1421.705477
2407,6,1415.590311
2407,7,1410.535192
2407,8,1409.757181
2407,9,1412.201289
2407,10,1417.132772
2407,11,1421.618012
2407,12,1424.221099
2408,1,1425.522819
2408,2,1425.813133
2408,3,1425.506164
2408,4,1424.484625
2408,5,1421.158578
2408,6,1415.04347
2408,7,1409.987622
2408,8,1409.207976
2408,9,1411.650248
2408,10,1416.579707
2408,11,1421.062911
2408,12,1423.664188
2409,1,1424.964343
2409,2,1425.253402
2409,3,1424.945525
2409,4,1423.923481
2409,5,1420.597486
2409,6,1414.482923
2409,7,1409.427427
2409,8,1408.647725
2409,9,1411.090144
2409,10,1416.019864
2409,11,1420.503525
2409,12,1423.105595
2410,1,1424.406798
2410,2,1424.697132
2410,3,1424.390693
2410,4,1423.370233
2410,5,1420.046099
2410,6,1413.933594
2410,7,1408.879659
2410,8,1408.100791
2410,9,1410.543908
2410,10,1415.474096
2410,11,1419.958055
2410,12,1422.560384
2411,1,1423.86171
2411,2,1424.151988
2411,3,1423.84524
2411,4,1422.824198
2411,5,1419.499413
2411,6,1413.386211
2411,7,1408.330942
2411,8,1407.549975
2411,9,1409.990927
2411,10,1414.918882
2411,11,1419.400712
2411,12,1422.001243
2412,1,1423.301113
2412,2,1423.590334
2412,3,1423.282956
2412,4,1422.26177
2412,5,1418.937479
2412,6,1412.825314
2412,7,1407.770922
2412,8,1406.990431
2412,9,1409.432036
2412,10,1414.360712
2412,11,1418.843384
2412,12,1421.444991
2413,1,1422.746066
2413,2,1423.036567
2413,3,1422.730455
2413,4,1421.710483
2413,5,1418.387505
2413,6,1412.276719
2413,7,1407.223123
2413,8,1406.442663
2413,9,1408.88417
2413,10,1413.812566
2413,11,1418.294885
2413,12,1420.896239
2414,1,1422.197111
2414,2,1422.487462
2414,3,1422.181222
2414,4,1421.161158
2414,5,1417.8383
2414,6,1411.727822
2414,7,1406.674081
2414,8,1405.892849
2414,9,1408.333601
2414,10,1413.261215
2414,11,1417.742843
2414,12,1420.343776
2415,1,1421.644459
2415,2,1421.934861
2415,3,1421.628893
2415,4,1420.60934
2415,5,1417.287389
2415,6,1411.178135
2415,7,1406.125246
2415,8,1405.344267
2415,9,1407.785262
2415,10,1412.713012
2415,11,1417.194733
2415,12,1419.795844
2416,1,1421.096697
2416,2,1421.387218
2416,3,1421.081243
2416,4,1420.061529
2416,5,1416.739428
2416,6,1410.630048
2416,7,1405.576465
2416,8,1404.79409
2416,9,1407.233674
2416,10,1412.159995
2416,11,1416.640431
2416,12,1419.240623
2417,1,1420.540924
2417,2,1420.831314
2417,3,1420.52565
2417,4,1419.506754
2417,5,1416.186151
2417,6,1410.078833
2417,7,1405.027142
2417,8,1404.246217
2417,9,1406.68735
2417,10,1411.615179
2417,11,1416.097098
2417,12,1418.69883
2418,1,1420.000591
2418,2,1420.292271
2418,3,1419.987609
2418,4,1418.969347
2418,5,1415.649139
2418,6,1409.541994
2418,7,1404.489676
2418,8,1403.707206
2418,9,1406.146574
2418,10,1411.072428
2418,11,1415.55234
2418,12,1418.152267
2419,1,1419.45244
2419,2,1419.742819
2419,3,1419.437176
2419,4,1418.418333
2419,5,1415.09815
2419,6,1408.991554
2419,7,1403.939601
2419,8,1403.157067
2419,9,1405.596509
2419,10,1410.52246
2419,11,1415.002534
2419,12,1417.602797
2420,1,1418.903368
2420,2,1419.194142
2420,3,1418.8888
2420,4,1417.870113
2420,5,1414.550066
2420,6,1408.443586
2420,7,1403.391138
2420,8,1402.607369
2420,9,1405.045519
2420,10,1409.970118
2420,11,1414.448942
2420,12,1417.048279
2421,1,1418.348252
2421,2,1418.638809
2421,3,1418.333653
2421,4,1417.315621
2421,5,1413.996903
2421,6,1407.892334
2421,7,1402.841651
2421,8,1402.059229
2421,9,1404.498849
2421,10,1409.424901
2421,11,1413.905181
2421,12,1416.506057
2422,1,1417.807515
2422,2,1418.099418
2422,3,1417.79535
2422,4,1416.778071
2422,5,1413.459869
2422,6,1407.355566
2422,7,1402.304326
2422,8,1401.520407
2422,9,1403.958286
2422,10,1408.882367
2422,11,1413.360619
2422,12,1415.959647
2423,1,1417.259455
2423,2,1417.549973
2423,3,1417.244821
2423,4,1416.226839
2423,5,1412.908544
2423,6,1406.804716
2423,7,1401.753833
2423,8,1400.969929
2423,9,1403.408062
2423,10,1408.332537
2423,11,1412.811388
2423,12,1415.411344
2424,1,1416.712313
2424,2,1417.004184
2424,3,1416.7005
2424,4,1415.68407
2424,5,1412.367537
2424,6,1406.265611
2424,7,1401.216105
2424,8,1400.432841
2424,9,1402.871478
2424,10,1407.796237
2424,11,1412.275232
2424,12,1414.875332
2425,1,1416.17637
2425,2,1416.468205
2425,3,1416.164324
2425,4,1415.147518
2425,5,1411.830573
2425,6,1405.728177
2425,7,1400.677552
2425,8,1399.892391
2425,9,1402.329029
2425,10,1407.251688
2425,11,1411.728639
2425,12,1414.326972
2426,1,1415.626522
2426,2,1415.917201
2426,3,1415.612516
2426,4,1414.595324
2426,5,1411.278628
2426,6,1405.177083
2426,7,1400.127217
2426,8,1399.342475
2426,9,1401.779758
2426,10,1406.703169
2426,11,1411.181026
2426,12,1413.780522
2427,1,1415.081383
2427,2,1415.373456
2427,3,1415.070159
2427,4,1414.054296
2427,5,1410.738977
2427,6,1404.63879
2427,7,1399.589639
2427,8,1398.804807
2427,9,1401.241834
2427,10,1406.164791
2427,11,1410.642116
2427,12,1413.241192
2428,1,1414.541711
2428,2,1414.833539
2428,3,1414.530081
2428,4,1413.514171
2428,5,1410.199106
2428,6,1404.099446
2428,7,1399.050443
2428,8,1398.265187
2428,9,1400.701826
2428,10,1405.62436
2428,11,1410.101323
2428,12,1412.700247
2429,1,1414.00076
2429,2,1414.292716
2429,3,1413.989472
2429,4,1412.973861
2429,5,1409.659332
2429,6,1403.560396
2429,7,1398.511668
2429,8,1397.726049
2429,9,1400.162306
2429,10,1405.084381
2429,11,1409.56091
2429,12,1412.159589
2430,1,1413.459992
2430,2,1413.751969
2430,3,1413.448843
2430,4,1412.433452
2430,5,1409.119411
2430,6,1403.02119
2430,7,1397.972758
2430,8,1397.186823
2430,9,1399.622764
2430,10,1404.544458
2430,11,1409.020634
2430,12,1411.619145
2431,1,1412.919505
2431,2,1413.211552
2431,3,1412.908567
2431,4,1411.89339
2431,5,1408.57979
2431,6,1402.482194
2431,7,1397.433932
2431,8,1396.647534
2431,9,1399.082996
2431,10,1404.004144
2431,11,1408.479814
2431,12,1411.078023
2432,1,1412.378236
2432,2,1412.670294
2432,3,1412.367444
2432,4,1411.352541
2432,5,1408.039518
2432,6,1401.942767
2432,7,1396.894967
2432,8,1396.108442
2432,9,1398.543788
2432,10,1403.46475
2432,11,1407.940249
2432,12,1410.538444
2433,1,1411.838728
2433,2,1412.130917
2433,3,1411.828207
2433,4,1410.813438
2433,5,1407.500689
2433,6,1401.404294
2433,7,1396.356311
2433,8,1395.568911
2433,9,1398.003337
2433,10,1402.923311
2433,11,1407.397884
2433,12,1409.995413
2434,1,1411.295269
2434,2,1411.587296
2434,3,1411.284688
2434,4,1410.270324
2434,5,1406.95848
2434,6,1400.863478
2434,7,1395.816719
2434,8,1395.030133
2434,9,1397.465521
2434,10,1402.386489
2434,11,1406.862133
2434,12,1409.460913
2435,1,1410.76209
2435,2,1411.055447
2435,3,1410.754086
2435,4,1409.740836
2435,5,1406.430077
2435,6,1400.336037
2435,7,1395.289475
2435,8,1394.50217
2435,9,1396.936572
2435,10,1401.856268
2435,11,1406.330489
2435,12,1408.927893
2436,1,1410.227726
2436,2,1410.519802
2436,3,1410.217224
2436,4,1409.202865
2436,5,1405.891302
2436,6,1399.796762
2436,7,1394.749388
2436,8,1393.960787
2436,9,1396.39403
2436,10,1401.312653
2436,11,1405.786001
2436,12,1408.3829
2437,1,1409.682551
2437,2,1409.974775
2437,3,1409.672647
2437,4,1408.659058
2437,5,1405.348756
2437,6,1399.255935
2437,7,1394.21009
2437,8,1393.422583
2437,9,1395.857035
2437,10,1400.776861
2437,11,1405.251443
2437,12,1407.849707
2438,1,1409.150736
2438,2,1409.444284
2438,3,1409.14333
2438,4,1408.130706
2438,5,1404.82126
2438,6,1398.729084
2438,7,1393.683018
2438,8,1392.894301
2438,9,1395.327235
2438,10,1400.24525
2438,11,1404.717899
2438,12,1407.314339
2439,1,1408.613673
2439,2,1408.905721
2439,3,1408.603498
2439,4,1407.589916
2439,5,1404.280053
2439,6,1398.188035
2439,7,1393.142107
2439,8,1392.353286
2439,9,1394.786433
2439,10,1399.704867
2439,11,1404.178189
2439,12,1406.775664
2440,1,1408.07629
2440,2,1408.36983
2440,3,1408.069212
2440,4,1407.057303
2440,5,1403.749289
2440,6,1397.659204
2440,7,1392.61462
2440,8,1391.826359
2440,9,1394.259884
2440,10,1399.178454
2440,11,1403.651763
2440,12,1406.249232
2441,1,1407.549799
2441,2,1407.843219
2441,3,1407.542377
2441,4,1406.530144
2441,5,1403.221861
2441,6,1397.131516
2441,7,1392.086052
2441,8,1391.29614
2441,9,1393.727901
2441,10,1398.644578
2441,11,1403.116015
2441,12,1405.711837
2442,1,1407.010976
2442,2,1407.303226
2442,3,1407.001487
2442,4,1405.988679
2442,5,1402.680352
2442,6,1396.590501
2442,7,1391.545471
2442,8,1390.755723
2442,9,1393.187926
2442,10,1398.105213
2442,11,1402.577467
2442,12,1405.17442
2443,1,1406.474891
2443,2,1406.768615
2443,3,1406.4684
2443,4,1405.457116
2443,5,1402.150417
2443,6,1396.062201
2443,7,1391.018134
2443,8,1390.228494
2443,9,1392.660585
2443,10,1397.577508
2443,11,1402.049276
2443,12,1404.645803
2444,1,1405.945885
2444,2,1406.23928
2444,3,1405.938786
2444,4,1404.92731
2444,5,1401.620689
2444,6,1395.532813
2444,7,1390.488741
2444,8,1389.698572
2444,9,1392.130202
2444,10,1397.046664
2444,11,1401.518056
2444,12,1404.114441
2445,1,1405.414549
2445,2,1405.708118
2445,3,1405.407902
2445,4,1404.3968
2445,5,1401.090797
2445,6,1395.00373
2445,7,1389.960019
2445,8,1389.169573
2445,9,1391.600896
2445,10,1396.51696
2445,11,1400.987965
2445,12,1403.584132
2446,1,1404.884137
2446,2,1405.177717
2446,3,1404.877587
2446,4,1403.866654
2446,5,1400.561064
2446,6,1394.474613
2446,7,1389.431093
2446,8,1388.640231
2446,9,1391.071134
2446,10,1395.98672
2446,11,1400.457284
2446,12,1403.053208
2447,1,1404.353114
2447,2,1404.646733
2447,3,1404.346747
2447,4,1403.336068
2447,5,1400.031001
2447,6,1393.945303
2447,7,1388.902139
2447,8,1388.111048
2447,9,1390.541731
2447,10,1395.457034
2447,11,1399.927342
2447,12,1402.52318
2448,1,1403.823108
2448,2,1404.11684
2448,3,1403.817009
2448,4,1402.806522
2448,5,1399.501833
2448,6,1393.416645
2448,7,1388.373486
2448,8,1387.581712
2448,9,1390.011651
2448,10,1394.92612
2448,11,1399.395628
2448,12,1401.990887
2449,1,1403.29043
2449,2,1403.583993
2449,3,1403.284203
2449,4,1402.273999
2449,5,1398.97002
2449,6,1392.885958
2449,7,1387.843742
2449,8,1387.052551
2449,9,1389.483271
2449,10,1394.398602
2449,11,1398.869098
2449,12,1401.465573
2450,1,1402.766449
2450,2,1403.061401
2450,3,1402.762966
2450,4,1401.754033
2450,5,1398.451343
2450,6,1392.368493
2450,7,1387.326729
2450,8,1386.535015
2450,9,1388.964869
2450,10,1393.878983
2450,11,1398.348056
2450,12,1400.943105
2451,1,1402.242548
2451,2,1402.536102
2451,3,1402.236316
2451,4,1401.226133
2451,5,1397.922498
2451,6,1391.839017
2451,7,1386.796358
2451,8,1386.003343
2451,9,1388.432091
2451,10,1393.345234
2451,11,1397.81356
2451,12,1400.408241
2452,1,1401.707635
2452,2,1402.001449
2452,3,1401.702189
2452,4,1400.6928
2452,5,1397.390379
2452,6,1391.308487
2452,7,1386.267162
2452,8,1385.475035
2452,9,1387.904787
2452,10,1392.818941
2452,11,1397.288334
2452,12,1399.884243
2453,1,1401.184923
2453,2,1401.480024
2453,3,1401.181968
2453,4,1400.173654
2453,5,1396.872287
2453,6,1390.791336
2453,7,1385.750167
2453,8,1384.957186
2453,9,1387.385708
2453,10,1392.298269
2453,11,1396.765878
2453,12,1399.360039
2454,1,1400.659027
2454,2,1400.95256
2454,3,1400.653094
2454,4,1399.64361
2454,5,1396.34154
2454,6,1390.260387
2454,7,1385.218966
2454,8,1384.425567
2454,9,1386.854092
2454,10,1391.766957
2454,11,1396.235205
2454,12,1398.830437
2455,1,1400.130808
2455,2,1400.425972
2455,3,1400.128286
2455,4,1399.120673
2455,5,1395.820661
2455,6,1389.74165
2455,7,1384.70177
2455,8,1383.90907
2455,9,1386.33803
2455,10,1391.25102
2455,11,1395.71919
2455,12,1398.314309
2456,1,1399.614493
2456,2,1399.909398
2456,3,1399.61136
2456,4,1398.603318
2456,5,1395.302969
2456,6,1389.223685
2456,7,1384.182985
2456,8,1383.38875
2456,9,1385.816077
2456,10,1390.727315
2456,11,1395.193749
2456,12,1397.787341
2457,1,1399.086189
2457,2,1399.379983
2457,3,1399.081059
2457,4,1398.0724
2457,5,1394.771895
2457,6,1388.692913
2457,7,1383.652392
2457,8,1382.858065
2457,9,1385.285629
2457,10,1390.19732
2457,11,1394.664466
2457,12,1397.259129
2458,1,1398.559298
2458,2,1398.854602
2458,3,1398.557286
2458,4,1397.550282
2458,5,1394.251581
2458,6,1388.174456
2458,7,1383.135169
2458,8,1382.341216
2458,9,1384.768865
2458,10,1389.680325
2458,11,1394.147054
2458,12,1396.741304
2459,1,1398.041046
2459,2,1398.335937
2459,3,1398.038222
2459,4,1397.030873
2459,5,1393.732071
2459,6,1387.655085
2459,7,1382.615592
2459,8,1381.820941
2459,9,1384.248015
2459,10,1389.158952
2459,11,1393.625289
2459,12,1396.219416
2460,1,1397.519233
2460,2,1397.814372
2460,3,1397.517027
2460,4,1396.510156
2460,5,1393.212079
2460,6,1387.136007
2460,7,1382.096979
2460,8,1381.302149
2460,9,1383.728979
2460,10,1388.639552
2460,11,1393.105509
2460,12,1395.699399
2461,1,1396.999075
2461,2,1397.294172
2461,3,1396.996851
2461,4,1395.990084
2461,5,1392.692351
2461,6,1386.616828
2461,7,1381.577944
2461,8,1380.782677
2461,9,1383.209087
2461,10,1388.119199
2461,11,1392.584745
2461,12,1395.178427
2462,1,1396.478042
2462,2,1396.773216
2462,3,1396.47607
2462,4,1395.46958
2462,5,1392.172377
2462,6,1386.097596
2462,7,1381.059044
2462,8,1380.263516
2462,9,1382.68966
2462,10,1387.59944
2462,11,1392.064677
2462,12,1394.658223
2463,1,1395.957814
2463,2,1396.253065
2463,3,1395.956057
2463,4,1394.949763
2463,5,1391.652964
2463,6,1385.578749
2463,7,1380.540302
2463,8,1379.744233
2463,9,1382.169777
2463,10,1387.078854
2463,11,1391.543405
2463,12,1394.136458
2464,1,1395.435721
2464,2,1395.730825
2464,3,1395.433839
2464,4,1394.427764
2464,5,1391.131561
2464,6,1385.0583
2464,7,1380.020574
2464,8,1379.224834
2464,9,1381.650928
2464,10,1386.56069
2464,11,1391.026104
2464,12,1393.620298
2465,1,1394.92087
2465,2,1395.21739
2465,3,1394.921837
2465,4,1393.917162
2465,5,1390.622425
2465,6,1384.550602
2465,7,1379.513614
2465,8,1378.717678
2465,9,1381.14318
2465,10,1386.051907
2465,11,1390.515994
2465,12,1393.108781
2466,1,1394.407872
2466,2,1394.702888
2466,3,1394.405833
2466,4,1393.399719
2466,5,1390.103819
2466,6,1384.031129
2466,7,1378.993013
2466,8,1378.195565
2466,9,1380.619819
2466,10,1385.527521
2466,11,1389.990883
2466,12,1392.583379
2467,1,1393.882537
2467,2,1394.177955
2467,3,1393.881577
2467,4,1392.876401
2467,5,1389.581835
2467,6,1383.510812
2467,7,1378.474062
2467,8,1377.677481
2467,9,1380.102668
2467,10,1385.011286
2467,11,1389.475608
2467,12,1392.069218
2468,1,1393.369555
2468,2,1393.666171
2468,3,1393.370936
2468,4,1392.366816
2468,5,1389.07333
2468,6,1383.003336
2468,7,1377.96691
2468,8,1377.16973
2468,9,1379.593945
2468,10,1384.501162
2468,11,1388.963818
2468,12,1391.555733
2469,1,1392.85437
2469,2,1393.149356
2469,3,1392.852604
2469,4,1391.847163
2469,5,1388.552788
2469,6,1382.482374
2469,7,1377.445465
2469,8,1376.647638
2469,9,1379.071709
2469,10,1383.979258
2469,11,1388.442728
2469,12,1391.035989
2470,1,1392.336349
2470,2,1392.633322
2470,3,1392.338684
2470,4,1391.335386
2470,5,1388.043231
2470,6,1381.974972
2470,7,1376.939437
2470,8,1376.14192
2470,9,1378.565721
2470,10,1383.472304
2470,11,1387.934293
2470,12,1390.525821
2471,1,1391.824254
2471,2,1392.119212
2471,3,1391.822547
2471,4,1390.817326
2471,5,1387.523616
2471,6,1381.454242
2471,7,1376.417531
2471,8,1375.618711
2471,9,1378.041778
2471,10,1382.948214
2471,11,1387.410672
2471,12,1390.003336
2472,1,1391.303414
2472,2,1391.600419
2472,3,1391.306063
2472,4,1390.303316
2472,5,1387.012297
2472,6,1380.945687
2472,7,1375.911099
2472,8,1375.11348
2472,9,1377.537308
2472,10,1382.443929
2472,11,1386.906124
2472,12,1389.498304
2473,1,1390.797698
2473,2,1391.093887
2473,3,1390.798623
2473,4,1389.794952
2473,5,1386.503221
2473,6,1380.436144
2473,7,1375.400802
2473,8,1374.602033
2473,9,1377.024976
2473,10,1381.930981
2473,11,1386.392898
2473,12,1388.985226
2474,1,1390.285076
2474,2,1390.581958
2474,3,1390.287523
2474,4,1389.284759
2474,5,1385.9941
2474,6,1379.928157
2474,7,1374.893333
2474,8,1374.094226
2474,9,1376.516494
2474,10,1381.421371
2474,11,1385.881834
2474,12,1388.47261
2475,1,1389.770839
2475,2,1390.066106
2475,3,1389.770107
2475,4,1388.765915
2475,5,1385.474197
2475,6,1379.407604
2475,7,1374.372012
2475,8,1373.571921
2475,9,1375.993653
2475,10,1380.898459
2475,11,1385.359389
2475,12,1387.951237
2476,1,1389.250995
2476,2,1389.548151
2476,3,1389.254275
2476,4,1388.25235
2476,5,1384.963106
2476,6,1378.899063
2476,7,1373.865395
2476,8,1373.066334
2476,9,1375.488692
2476,10,1380.393575
2476,11,1384.854128
2476,12,1387.445376
2477,1,1388.74435
2477,2,1389.040617
2477,3,1388.7458
2477,4,1387.742974
2477,5,1384.45311
2477,6,1378.388773
2477,7,1373.35462
2477,8,1372.554791
2477,9,1374.976767
2477,10,1379.881685
2477,11,1384.342789
2477,12,1386.935166
2478,1,1388.235694
2478,2,1388.533837
2478,3,1388.241082
2478,4,1387.240414
2478,5,1383.952854
2478,6,1377.89083
2478,7,1372.858295
2478,8,1372.059111
2478,9,1374.481244
2478,10,1379.385675
2478,11,1383.845714
2478,12,1386.43669
2479,1,1387.735526
2479,2,1388.03178
2479,3,1387.737003
2479,4,1386.734283
2479,5,1383.444894
2479,6,1377.381325
2479,7,1372.347019
2479,8,1371.545764
2479,9,1373.966202
2479,10,1378.869359
2479,11,1383.328687
2479,12,1385.9196
2480,1,1387.218893
2480,2,1387.516041
2480,3,1387.222484
2480,4,1386.221235
2480,5,1382.933644
2480,6,1376.872083
2480,7,1371.839312
2480,8,1371.038865
2480,9,1373.459888
2480,10,1378.363271
2480,11,1382.822513
2480,12,1385.413211
2481,1,1386.712152
2481,2,1387.008851
2481,3,1386.714758
2481,4,1385.712938
2481,5,1382.424935
2481,6,1376.363129
2481,7,1371.329721
2481,8,1370.528113
2481,9,1372.948077
2481,10,1377.850491
2481,11,1382.308981
2481,12,1384.899295
2482,1,1386.198154
2482,2,1386.495058
2482,3,1386.201409
2482,4,1385.200267
2482,5,1381.913317
2482,6,1375.852887
2482,7,1370.820564
2482,8,1370.019562
2482,9,1372.440219
2482,10,1377.343348
2482,11,1381.802654
2482,12,1384.394002
2483,1,1385.694021
2483,2,1385.992164
2483,3,1385.699757
2483,4,1384.699823
2483,5,1381.414159
2483,6,1375.355013
2483,7,1370.323328
2483,8,1369.5221
2483,9,1371.942205
2483,10,1376.844358
2483,11,1381.302329
2483,12,1383.892182
2484,1,1385.190582
2484,2,1385.48706
2484,3,1385.192994
2484,4,1384.1915
2484,5,1380.904609
2484,6,1374.844619
2484,7,1369.811955
2484,8,1369.009524
2484,9,1371.428866
2484,10,1376.330724
2484,11,1380.789037
2484,12,1383.37997
2485,1,1384.680013
2485,2,1384.978573
2485,3,1384.686871
2485,4,1383.687905
2485,5,1380.403739
2485,6,1374.346507
2485,7,1369.315913
2485,8,1368.514567
2485,9,1370.934463
2485,10,1375.836169
2485,11,1380.293604
2485,12,1382.883117
2486,1,1384.181286
2486,2,1384.47765
2486,3,1384.183537
2486,4,1383.182092
2486,5,1379.895669
2486,6,1373.836506
2486,7,1368.803845
2486,8,1368.000261
2486,9,1370.418467
2486,10,1375.319114
2486,11,1379.776348
2486,12,1382.366665
2487,1,1383.666454
2487,2,1383.965109
2487,3,1383.673783
2487,4,1382.675484
2487,5,1379.392576
2487,6,1373.337118
2487,7,1368.307611
2487,8,1367.506313
2487,9,1369.926374
2487,10,1374.828245
2487,11,1379.286031
2487,12,1381.876342
2488,1,1383.175605
2488,2,1383.473302
2488,3,1383.180649
2488,4,1382.180753
2488,5,1378.896227
2488,6,1372.839185
2488,7,1367.807624
2488,8,1367.003723
2488,9,1369.421301
2488,10,1374.320852
2488,11,1378.776667
2488,12,1381.365553
2489,1,1382.663862
2489,2,1382.961043
2489,3,1382.668245
2489,4,1381.668554
2489,5,1378.384702
2489,6,1372.328736
2489,7,1367.298027
2489,8,1366.494547
2489,9,1368.912662
2489,10,1373.81278
2489,11,1378.269258
2489,12,1380.859026
2490,1,1382.158362
2490,2,1382.456688
2490,3,1382.165099
2490,4,1381.166662
2490,5,1377.884238
2490,6,1371.829814
2490,7,1366.80014
2490,8,1365.996991
2490,9,1368.415287
2490,10,1373.315357
2490,11,1377.771629
2490,12,1380.361173
2491,1,1381.660241
2491,2,1381.958278
2491,3,1381.666373
2491,4,1380.667631
2491,5,1377.38509
2491,6,1371.33073
2491,7,1366.300731
2491,8,1365.496727
2491,9,1367.914237
2491,10,1372.813566
2491,11,1377.269264
2491,12,1379.858573
2492,1,1381.157671
2492,2,1381.455975
2492,3,1381.164512
2492,4,1380.166366
2492,5,1376.884702
2492,6,1370.831431
2492,7,1365.802113
2492,8,1364.998179
2492,9,1367.415698
2492,10,1372.314892
2492,11,1376.770377
2492,12,1379.359525
2493,1,1380.658473
2493,2,1380.956651
2493,3,1380.665071
2493,4,1379.666839
2493,5,1376.385291
2493,6,1370.332317
2493,7,1365.302901
2493,8,1364.498318
2493,9,1366.915226
2493,10,1371.813812
2493,11,1376.268805
2493,12,1378.857738
2494,1,1380.15669
2494,2,1380.455064
2494,3,1380.16382
2494,4,1379.166049
2494,5,1375.885214
2494,6,1369.833153
2494,7,1364.804229
2494,8,1363.999527
2494,9,1366.416256
2494,10,1371.314527
2494,11,1375.769143
2494,12,1378.35777
2495,1,1379.65645
2495,2,1379.954614
2495,3,1379.663219
2495,4,1378.665394
2495,5,1375.384786
2495,6,1369.333223
2495,7,1364.30451
2495,8,1363.499588
2495,9,1365.916271
2495,10,1370.814646
2495,11,1375.269641
2495,12,1377.8591
2496,1,1379.158984
2496,2,1379.458643
2496,3,1379.168926
2496,4,1378.172893
2496,5,1374.894265
2496,6,1368.844758
2496,7,1363.817507
2496,8,1363.013205
2496,9,1365.430162
2496,10,1370.328336
2496,11,1374.782671
2496,12,1377.371092
2497,1,1378.669527
2497,2,1378.967429
2497,3,1378.675719
2497,4,1377.677571
2497,5,1374.396964
2497,6,1368.345684
2497,7,1363.316382
2497,8,1362.509684
2497,9,1364.924579
2497,10,1369.821077
2497,11,1374.274325
2497,12,1376.8625
2498,1,1378.161474
2498,2,1378.460557
2498,3,1378.170494
2498,4,1377.174319
2498,5,1373.896016
2498,6,1367.84719
2498,7,1362.819753
2498,8,1362.014015
2498,9,1364.429391
2498,10,1369.32569
2498,11,1373.778009
2498,12,1376.364533
2499,1,1377.661173
2499,2,1377.957705
2499,3,1377.665341
2499,4,1376.667625
2499,5,1373.389193
2499,6,1367.342115
2499,7,1362.318214
2499,8,1361.51813
2499,9,1363.94235
2499,10,1368.851133
2499,11,1373.320169
2499,12,1375.928292
2500,1,1377.267024
2500,2,1377.593142
2500,3,1377.331609
2500,4,1376.364964
2500,5,1373.11684
2500,6,1367.098302
2500,7,1362.100171
2500,8,1361.322083
2500,9,1363.763521
2500,10,1368.68374
2500,11,1373.157427
2500,12,1375.762617
