location,Latitude,SunInclination,Altitude
1537,51.46409612167064,-4,10
1538,51.91766793957378,-4,10
1539,49.59462722565447,-4,10
1540,50.81395130445855,-4,10
1541,48.633023911023194,-4,10
1542,49.426204248390746,-4,10
1543,50.068122805217044,-4,10
1544,53.5684660994783,-4,10
1545,49.717378605806616,-4,10
1546,52.50874733972413,-4,10
1547,52.596931789336544,-4,10
1548,52.03196510725818,-4,10
1549,51.42894735046393,-4,10
1550,54.517823540650355,-4,10
1551,52.103943262121476,-4,10
1552,53.55589052068836,-4,10
1553,53.44114693208202,-4,10
1554,51.61529690782457,-4,10
1555,52.554701475768795,-4,10
1556,50.760388731109266,-4,10
1557,48.27582406031205,-4,10
1558,53.85079511768419,-4,10
1559,52.70676884215704,-4,10
1560,52.76106305674625,-4,10
1561,53.66129632236119,-4,10
1562,51.186194112516965,-4,10
1563,52.01187231609335,-4,10
1564,53.60994557096495,-4,10
1565,50.57150297187367,-4,10
1566,50.38567513857639,-4,10
1567,50.285398988120875,-4,10
1568,53.74366183188406,-4,10
1569,51.5874318514267,-4,10
1570,53.91322906561439,-4,10
1571,48.08177744592072,-4,10
1572,52.33028399609531,-4,10
1573,52.92156482551094,-4,10
1574,52.72129337598405,-4,10
1575,50.60123578728708,-4,10
1576,52.28931513176563,-4,10
1577,50.53181715565527,-4,10
1578,52.30585008445969,-4,10
1579,51.17184687663952,-4,10
1580,50.16180915337955,-4,10
1581,53.88933675120906,-4,10
1582,52.53296560819814,-4,10
1583,53.25853726831959,-4,10
1584,50.82817341057945,-4,10
1585,49.079993939687,-4,10
1586,51.9506812700384,-4,10
1587,53.76691013415609,-4,10
1588,51.21441321481357,-4,10
1589,54.63144285727992,-4,10
1590,48.471563489578486,-4,10
1591,48.243418139373006,-4,10
1593,51.94446231174528,-4,10
1594,54.722225177588165,-4,10
1595,54.76017561274071,-4,10
1596,53.63986094974638,-4,10
1597,48.34820124592253,-4,10
1598,51.968415482990764,-4,10
1599,52.210540979603365,-4,10
1600,51.58976443322449,-4,10
1601,53.77902299711461,-4,10
1602,53.65920334927768,-4,10
1603,50.300816499472276,-4,10
1604,54.028700831314,-4,10
1605,49.82564030660352,-4,10
1606,54.66217718798992,-4,10
1607,48.728555876334696,-4,10
1608,50.89189204049158,-4,10
1609,48.605289565854015,-4,10
1610,53.66158224858353,-4,10
1611,53.66968355405547,-4,10
1612,53.38551503794445,-4,10
1613,49.088065434071964,-4,10
1614,52.06673684364178,-4,10
1615,51.22878434845485,-4,10
1616,53.22154034477275,-4,10
1617,48.983389963392085,-4,10
1618,50.81601986646624,-4,10
1619,51.18235350129032,-4,10
1620,52.20623388008517,-4,10
1621,50.999414969891205,-4,10
1622,51.56663033064811,-4,10
1623,54.275014369248495,-4,10
1624,51.85402075130749,-4,10
1625,51.835303192429066,-4,10
1626,51.44062290815186,-4,10
1627,50.4698446582049,-4,10
1628,50.61649369342477,-4,10
1629,50.822194561297174,-4,10
1630,50.843998592500334,-4,10
1631,50.32452954059568,-4,10
1632,48.40602444182142,-4,10
1633,51.463695500629036,-4,10
1634,51.08809133682303,-4,10
1635,53.24344008086662,-4,10
1636,52.578443571038605,-4,10
1637,53.60034391549026,-4,10
1638,54.05783232395846,-4,10
1639,51.89446028535522,-4,10
1640,49.9554123452105,-4,10
1641,50.769448740938664,-4,10
1642,52.585022248395894,-4,10
1643,51.599179887432605,-4,10
1644,49.19848541191245,-4,10
1645,54.11322886183769,-4,10
1646,49.0688976565902,-4,10
1647,52.47500893172158,-4,10
1648,48.86350992729785,-4,10
1649,52.223880457944034,-4,10
1650,49.069527358091435,-4,10
1651,50.92375868024371,-4,10
1652,48.18004246194748,-4,10
1653,50.47785926041623,-4,10
1654,51.187921412056824,-4,10
1655,51.733588402190335,-4,10
1656,53.934626835925584,-4,10
1657,53.88228916755336,-4,10
1658,52.64537195158258,-4,10
1659,51.606137301913925,-4,10
1660,54.873213446186405,-4,10
1661,54.30303406441103,-4,10
1662,48.286649493868325,-4,10
1663,53.643613188636394,-4,10
1664,53.784074672117775,-4,10
1665,52.64634284619706,-4,10
1666,51.46213268602437,-4,10
1667,53.74491506948661,-4,10
1668,51.19267609592175,-4,10
1669,53.878714633885515,-4,10
1670,51.180727024206476,-4,10
1671,54.02375495990213,-4,10
1672,54.67815802580829,-4,10
1673,48.672888714576985,-4,10
1674,54.06677889518858,-4,10
1675,52.06995942607976,-4,10
1676,48.026351598271106,-4,10
1677,53.792849188152125,-4,10
1678,48.661614595645545,-4,10
1679,53.944317903846105,-4,10
1680,48.952109014037056,-4,10
1681,51.838239195955055,-4,10
1682,52.84477729134757,-4,10
1683,53.81406937419066,-4,10
1684,49.086009215894926,-4,10
1685,53.05235994693155,-4,10
