year,month,average
2335,10,390.9882149
2335,11,393.6092279
2335,12,395.2484266
2336,1,396.2150229
2336,2,396.7739141
2336,3,397.1552016
2336,4,397.2618253
2336,5,396.2605801
2336,6,393.4653443
2336,7,389.6862069
2336,8,387.2484228
2336,9,388.0013368
2336,10,390.9216445
2336,11,393.5424019
2336,12,395.1815396
2337,1,396.1482027
2337,2,396.707274
2337,3,397.0888079
2337,4,397.1957419
2337,5,396.1950348
2337,6,393.4005134
2337,7,389.621586
2337,8,387.1833147
2337,9,387.9357058
2337,10,390.8553979
2337,11,393.4755604
2337,12,395.1143013
2338,1,396.080714
2338,2,396.6396813
2338,3,397.0212253
2338,4,397.1282964
2338,5,396.1280313
2338,6,393.3342191
2338,7,389.5555854
2338,8,387.1169859
2338,9,387.8690731
2338,10,390.7884147
2338,11,393.4082785
2338,12,395.0469359
2339,1,396.0134137
2339,2,396.5725812
2339,3,396.9544138
2339,4,397.0618601
2339,5,396.0622205
2339,6,393.269233
2339,7,389.4909395
2339,8,387.0519985
2339,9,387.8037171
2339,10,390.7226012
2339,11,393.3420263
2339,12,394.9804358
2340,1,395.9467994
2340,2,396.5059819
2340,3,396.8879211
2340,4,396.9955731
2340,5,395.9964109
2340,6,393.2041302
2340,7,389.426093
2340,8,386.986757
2340,9,387.7380797
2340,10,390.6565014
2340,11,393.2755015
2340,12,394.9136915
2341,1,395.8799804
2341,2,396.4392246
2341,3,396.8213205
2341,4,396.9292282
2341,5,395.9305891
2341,6,393.1390532
2341,7,389.3613015
2341,8,386.9215923
2341,9,387.6725331
2341,10,390.5904997
2341,11,393.209076
2341,12,394.8470422
2342,1,395.8132474
2342,2,396.3725407
2342,3,396.7547783
2342,4,396.8629245
2342,5,395.8647903
2342,6,393.0739805
2342,7,389.2964966
2342,8,386.856398
2342,9,387.6069422
2342,10,390.524441
2342,11,393.1425831
2342,12,394.780318
2343,1,395.7464353
2343,2,396.3057771
2343,3,396.6881599
2343,4,396.796553
2343,5,395.798937
2343,6,393.008872
2343,7,389.231681
2343,8,386.7912228
2343,9,387.5414023
2343,10,390.4584652
2343,11,393.076203
2343,12,394.7137322
2344,1,395.6797809
2344,2,396.2391826
2344,3,396.6217118
2344,4,396.7303409
2344,5,395.7332179
2344,6,392.9438566
2344,7,389.1669012
2344,8,386.7260144
2344,9,387.475753
2344,10,390.3923021
2344,11,393.009561
2344,12,394.6468182
2345,1,395.6127458
2345,2,396.1721737
2345,3,396.5548398
2345,4,396.6637248
2345,5,395.6671493
2345,6,392.8785857
2345,7,389.1020032
2345,8,386.6608611
2345,9,387.4103568
2345,10,390.3266045
2345,11,392.9436008
2345,12,394.5807953
2346,1,395.5467936
2346,2,396.106412
2346,3,396.4893412
2346,4,396.5985598
2346,5,395.60255
2346,6,392.8147329
2346,7,389.0383956
2346,8,386.596803
2346,9,387.345807
2346,10,390.2614652
2346,11,392.8778859
2346,12,394.5146945
2347,1,395.4804446
2347,2,396.0399527
2347,3,396.4228773
2347,4,396.5322091
2347,5,395.5366064
2347,6,392.7494533
2347,7,388.9733675
2347,8,386.5314139
2347,9,387.2800854
2347,10,390.19537
2347,11,392.8114744
2347,12,394.4481863
2348,1,395.4139943
2348,2,395.9737026
2348,3,396.3569239
2348,4,396.4666481
2348,5,395.4716966
2348,6,392.6854029
2348,7,388.9097046
2348,8,386.4674667
2348,9,387.2158275
2348,10,390.1307111
2348,11,392.7464282
2348,12,394.3829341
2349,1,395.3486578
2349,2,395.9083966
2349,3,396.2917232
2349,4,396.401632
2349,5,395.4071127
2349,6,392.6214542
2349,7,388.8459194
2349,8,386.4031778
2349,9,387.1510174
2349,10,390.0653027
2349,11,392.6804526
2349,12,394.3165944
2350,1,395.2821022
2350,2,395.841771
2350,3,396.2251379
2350,4,396.3352063
2350,5,395.3411384
2350,6,392.5561833
2350,7,388.7809338
2350,8,386.3378611
2350,9,387.0853924
2350,10,389.9993229
2350,11,392.6141696
2350,12,394.2502218
2351,1,395.2157883
2351,2,395.7756518
2351,3,396.1593036
2351,4,396.2697464
2351,5,395.2763048
2351,6,392.4921775
2351,7,388.7172786
2351,8,386.2738798
2351,9,387.0210551
2351,10,389.9345388
2351,11,392.5489545
2351,12,394.1847618
2352,1,395.1502128
2352,2,395.710087
2352,3,396.0938383
2352,4,396.2044772
2352,5,395.2114989
2352,6,392.4280609
2352,7,388.6534069
2352,8,386.2096125
2352,9,386.9563942
2352,10,389.869421
2352,11,392.4834187
2352,12,394.1190125
2353,1,395.0843938
2353,2,395.6443339
2353,3,396.0282453
2353,4,396.1391414
2353,5,395.1466841
2353,6,392.3639846
2353,7,388.5896129
2353,8,386.1454465
2353,9,386.8918453
2353,10,389.8044154
2353,11,392.4179864
2353,12,394.0533512
2354,1,395.0186425
2354,2,395.5786254
2354,3,395.9626731
2354,4,396.0738043
2354,5,395.0818488
2354,6,392.2998744
2354,7,388.5257793
2354,8,386.0812441
2354,9,386.8272704
2354,10,389.739399
2354,11,392.3525619
2354,12,393.9877175
2355,1,394.9529377
2355,2,395.5129801
2355,3,395.8971764
2355,4,396.0085486
2355,5,395.0170928
2355,6,392.235831
2355,7,388.4619884
2355,8,386.0170483
2355,9,386.7626564
2355,10,389.6742928
2355,11,392.2869956
2355,12,393.9218928
2356,1,394.8869996
2356,2,395.44707
2356,3,395.8313984
2356,4,395.9430143
2356,5,394.9520839
2356,6,392.1715876
2356,7,388.3980822
2356,8,385.9528557
2356,9,386.6981917
2356,10,389.6095011
2356,11,392.2219197
2356,12,393.8567366
2357,1,394.8219021
2357,2,395.3821581
2357,3,395.7667535
2357,4,395.8787168
2357,5,394.8883759
2357,6,392.1086611
2357,7,388.3354531
2357,8,385.8898384
2357,9,386.6347446
2357,10,389.5455238
2357,11,392.1574199
2357,12,393.7918934
2358,1,394.7568401
2358,2,395.3170007
2358,3,395.7015886
2358,4,395.813642
2358,5,394.8236608
2358,6,392.0445361
2358,7,388.2714825
2358,8,385.8253947
2358,9,386.5698419
2358,10,389.4801124
2358,11,392.0915524
2358,12,393.7257884
2359,1,394.6906561
2359,2,395.2508894
2359,3,395.6356609
2359,4,395.7480129
2359,5,394.7586116
2359,6,391.9803033
2359,7,388.2076319
2359,8,385.7612945
2359,9,386.505498
2359,10,389.4154618
2359,11,392.02663
2359,12,393.6607903
2360,1,394.6257138
2360,2,395.186123
2360,3,395.5711454
2360,4,395.6838223
2360,5,394.6949821
2360,6,391.9174213
2360,7,388.1450089
2360,8,385.6982406
2360,9,386.4419663
2360,10,389.3513499
2360,11,391.9619471
2360,12,393.5957201
2361,1,394.5603889
2361,2,395.1206784
2361,3,395.5056842
2361,4,395.6184606
2361,5,394.6300113
2361,6,391.8530968
2361,7,388.0809248
2361,8,385.6338026
2361,9,386.3772195
2361,10,389.2862665
2361,11,391.8965921
2361,12,393.5303151
2362,1,394.4950859
2362,2,395.0556136
2362,3,395.4409436
2362,4,395.5541249
2362,5,394.5663181
2362,6,391.7902294
2362,7,388.0183873
2362,8,385.5708928
2362,9,386.313874
2362,10,389.2223674
2362,11,391.8321343
2362,12,393.4654695
2363,1,394.4299739
2363,2,394.9903599
2363,3,395.3756428
2363,4,395.4888858
2363,5,394.5014262
2363,6,391.7259357
2363,7,387.9542835
2363,8,385.5063842
2363,9,386.2490084
2363,10,389.1571221
2363,11,391.7665808
2363,12,393.3998373
2364,1,394.364426
2364,2,394.9250423
2364,3,395.3106543
2364,4,395.4243215
2364,5,394.4375392
2364,6,391.6629267
2364,7,387.8916773
2364,8,385.4435013
2364,9,386.1858036
2364,10,389.0934906
2364,11,391.7025258
2364,12,393.3355322
2365,1,394.2999926
2365,2,394.8605963
2365,3,395.2462784
2365,4,395.3601079
2365,5,394.373751
2365,6,391.599788
2365,7,387.8287516
2365,8,385.3801621
2365,9,386.1220633
2365,10,389.0292962
2365,11,391.6379234
2365,12,393.2707301
2366,1,394.2351387
2366,2,394.7958255
2366,3,395.1816844
2366,4,395.2957859
2366,5,394.3099582
2366,6,391.5367347
2366,7,387.7659818
2366,8,385.3170221
2366,9,386.0585314
2366,10,388.9652909
2366,11,391.5734687
2366,12,393.2060184
2367,1,394.1703089
2367,2,394.7310107
2367,3,395.1169832
2367,4,395.231305
2367,5,394.2459732
2367,6,391.4734808
2367,7,387.7030365
2367,8,385.2537726
2367,9,385.9949996
2367,10,388.9014312
2367,11,391.5093305
2367,12,393.1418085
2368,1,394.1061704
2368,2,394.6670704
2368,3,395.0533232
2368,4,395.1680051
2368,5,394.1832709
2368,6,391.4115631
2368,7,387.6414241
2368,8,385.1917855
2368,9,385.9325838
2368,10,388.8384748
2368,11,391.4458316
2368,12,393.0779377
2369,1,394.0420498
2369,2,394.6028215
2369,3,394.9890377
2369,4,395.103788
2369,5,394.1193997
2369,6,391.3482805
2369,7,387.5783231
2369,8,385.128275
2369,9,385.8687088
2369,10,388.7742149
2369,11,391.3812597
2369,12,393.0132822
2370,1,393.9774741
2370,2,394.5384717
2370,3,394.9250143
2370,4,395.0401877
2370,5,394.0564749
2370,6,391.2862322
2370,7,387.516688
2370,8,385.0663892
2370,9,385.8065286
2370,10,388.7116346
2370,11,391.3182786
2370,12,392.950067
2371,1,393.9141393
2371,2,394.4751271
2371,3,394.861736
2371,4,394.9770609
2371,5,393.9937523
2371,6,391.2241277
2371,7,387.4547652
2371,8,385.0040241
2371,9,385.7437273
2371,10,388.6483427
2371,11,391.2545426
2371,12,392.8860954
2372,1,393.8500843
2372,2,394.4111313
2372,3,394.7979043
2372,4,394.9135024
2372,5,393.9307388
2372,6,391.1618876
2372,7,387.392874
2372,8,384.9418655
2372,9,385.6813091
2372,10,388.5856084
2372,11,391.1915313
2372,12,392.8230038
2373,1,393.7870472
2373,2,394.3482701
2373,3,394.7352976
2373,4,394.8512284
2373,5,393.8690332
2373,6,391.1009384
2373,7,387.3322124
2373,8,384.8808269
2373,9,385.619847
2373,10,388.5236152
2373,11,391.1290069
2373,12,392.7601176
2374,1,393.7239205
2374,2,394.2850228
2374,3,394.6720199
2374,4,394.7880228
2374,5,393.8061722
2374,6,391.0386592
2374,7,387.2701104
2374,8,384.8183147
2374,9,385.5569664
2374,10,388.4603482
2374,11,391.0654283
2374,12,392.6964552
2375,1,393.6603377
2375,2,394.2216659
2375,3,394.6089895
2375,4,394.7254158
2375,5,393.7442387
2375,6,390.9775984
2375,7,387.209465
2375,8,384.757429
2375,9,385.4957964
2375,10,388.3987844
2375,11,391.0034654
2375,12,392.6342546
2376,1,393.5980101
2376,2,394.1593187
2376,3,394.5466982
2376,4,394.6632657
2376,5,393.6824822
2376,6,390.9164504
2376,7,387.1484993
2376,8,384.6960354
2376,9,385.4339884
2376,10,388.3365175
2376,11,390.9407917
2376,12,392.5713831
2377,1,393.53509
2377,2,394.096487
2377,3,394.4840503
2377,4,394.6008981
2377,5,393.6206482
2377,6,390.8553571
2377,7,387.0877049
2377,8,384.6349048
2377,9,385.3724999
2377,10,388.2745859
2377,11,390.878434
2377,12,392.5087805
2378,1,393.472372
2378,2,394.0337779
2378,3,394.4214416
2378,4,394.5384893
2378,5,393.5587037
2378,6,390.7941024
2378,7,387.0267261
2378,8,384.5736033
2378,9,385.3108964
2378,10,388.2126426
2378,11,390.816207
2378,12,392.4464786
2379,1,393.4101411
2379,2,393.9717485
2379,3,394.3596993
2379,4,394.4771174
2379,5,393.4979382
2379,6,390.7341298
2379,7,386.9670836
2379,8,384.5136324
2379,9,385.2505457
2379,10,388.1517943
2379,11,390.7548475
2379,12,392.384763
2380,1,393.3481784
2380,2,393.9096482
2380,3,394.2975434
2380,4,394.4150013
2380,5,393.4361266
2380,6,390.6728545
2380,7,386.9059449
2380,8,384.4520523
2380,9,385.1885678
2380,10,388.0894097
2380,11,390.6921419
2380,12,392.3219719
2381,1,393.2854724
2381,2,393.8471797
2381,3,394.2354182
2381,4,394.3533203
2381,5,393.3751405
2381,6,390.6127624
2381,7,386.8462973
2381,8,384.3922028
2381,9,385.1284716
2381,10,388.0289529
2381,11,390.6313093
2381,12,392.2609134
2382,1,393.2242883
2382,2,393.7859684
2382,3,394.1742471
2382,4,394.2922674
2382,5,393.314449
2382,6,390.5526395
2382,7,386.7863185
2382,8,384.3317628
2382,9,385.0675812
2382,10,387.9675682
2382,11,390.5694862
2382,12,392.198864
2383,1,393.162168
2383,2,393.7239219
2383,3,394.1123804
2383,4,394.230689
2383,5,393.2534242
2383,6,390.4923896
2383,7,386.7264269
2383,8,384.2716244
2383,9,385.0071972
2383,10,387.9068778
2383,11,390.5085236
2383,12,392.1378179
2384,1,393.1011681
2384,2,393.6630854
2384,3,394.051784
2384,4,394.1704099
2384,5,393.193694
2384,6,390.4333942
2384,7,386.6677135
2384,8,384.2125502
2384,9,384.9477227
2384,10,387.8468993
2384,11,390.4480366
2384,12,392.0769829
2385,1,393.0400988
2385,2,393.6018952
2385,3,393.9905574
2385,4,394.1092439
2385,5,393.1328519
2385,6,390.3731051
2385,7,386.6075816
2385,8,384.1520018
2385,9,384.8867979
2385,10,387.7855861
2385,11,390.3864216
2385,12,392.0152996
2386,1,392.9785146
2386,2,393.5405579
2386,3,393.929567
2386,4,394.0486933
2386,5,393.0729802
2386,6,390.3140986
2386,7,386.5489831
2386,8,384.0931578
2386,9,384.8276475
2386,10,387.7259977
2386,11,390.3263564
2386,12,391.9548868
2387,1,392.9178411
2387,2,393.4797148
2387,3,393.8686214
2387,4,393.9877292
2387,5,393.0122516
2387,6,390.2538304
2387,7,386.4887824
2387,8,384.0324593
2387,9,384.7665015
2387,10,387.6644073
2387,11,390.264428
2387,12,391.8928735
2388,1,392.8559286
2388,2,393.4180677
2388,3,393.807355
2388,4,393.9269504
2388,5,392.9522114
2388,6,390.1947255
2388,7,386.4301677
2388,8,383.9736923
2388,9,384.7075286
2388,10,387.6051024
2388,11,390.2047539
2388,12,391.8329571
2389,1,392.7958535
2389,2,393.357921
2389,3,393.7471986
2389,4,393.866862
2389,5,392.8924368
2389,6,390.1354803
2389,7,386.3710512
2389,8,383.9141313
2389,9,384.6475614
2389,10,387.5447194
2389,11,390.1440501
2389,12,391.7721752
2390,1,392.7351697
2390,2,393.29749
2390,3,393.6871264
2390,4,393.8072464
2390,5,392.8335189
2390,6,390.0774475
2390,7,386.3134521
2390,8,383.856318
2390,9,384.5894725
2390,10,387.4862215
2390,11,390.0850962
2390,12,391.7128816
2391,1,392.6756125
2391,2,393.2377515
2391,3,393.6272667
2391,4,393.7473441
2391,5,392.7738228
2391,6,390.0181791
2391,7,386.2542221
2391,8,383.7965681
2391,9,384.5292562
2391,10,387.4255473
2391,11,390.0240806
2391,12,391.6517897
2392,1,392.6146391
2392,2,393.1770672
2392,3,393.5669897
2392,4,393.6875812
2392,5,392.7148199
2392,6,389.9601252
2392,7,386.1966667
2392,8,383.7388618
2392,9,384.4713298
2392,10,387.3672563
2392,11,389.9653625
2392,12,391.5927413
2393,1,392.5553194
2393,2,393.117544
2393,3,393.5073111
2393,4,393.627816
2393,5,392.6552091
2393,6,389.900885
2393,7,386.1374078
2393,8,383.6790289
2393,9,384.4109792
2393,10,387.3064022
2393,11,389.90413
2393,12,391.531408
2394,1,392.4940937
2394,2,393.0566094
2394,3,393.4467992
2394,4,393.5678465
2394,5,392.5960403
2394,6,389.8427182
2394,7,386.0798072
2394,8,383.6213608
2394,9,384.353187
2394,10,387.2483546
2394,11,389.8457756
2394,12,391.4728482
2395,1,392.4353878
2395,2,392.9978218
2395,3,393.3879709
2395,4,393.5090355
2395,5,392.5374719
2395,6,389.7845894
2395,7,386.0217082
2395,8,383.5627128
2395,9,384.2940167
2395,10,387.1886423
2395,11,389.7856097
2395,12,391.4124737
2396,1,392.374987
2396,2,392.9375589
2396,3,393.3279641
2396,4,393.4493975
2396,5,392.4784596
2396,6,389.7264089
2396,7,385.9639378
2396,8,383.5047394
2396,9,384.2358083
2396,10,387.1300987
2396,11,389.7267157
2396,12,391.3533649
2397,1,392.3157532
2397,2,392.8782907
2397,3,393.2687254
2397,4,393.3902653
2397,5,392.4196737
2397,6,389.6681774
2397,7,385.9058607
2397,8,383.4462448
2397,9,384.1769232
2397,10,387.0708005
2397,11,389.6670857
2397,12,391.2936403
2398,1,392.2561078
2398,2,392.8188786
2398,3,393.2096532
2398,4,393.3316322
2398,5,392.361721
2398,6,389.6110937
2398,7,385.8492079
2398,8,383.3893924
2398,9,384.1198177
2398,10,387.0133184
2398,11,389.6091866
2398,12,391.2354314
2399,1,392.1976542
2399,2,392.760252
2399,3,393.150904
2399,4,393.2728293
2399,5,392.3031009
2399,6,389.5528669
2399,7,385.7909847
2399,8,383.3306179
2399,9,384.0605382
2399,10,386.9535367
2399,11,389.5490144
2399,12,391.1751415
2400,1,392.13788
2400,2,392.700698
2400,3,393.0916835
2400,4,393.2140505
2400,5,392.2450145
2400,6,389.4956733
2400,7,385.7342615
2400,8,383.2737527
2400,9,384.0034948
2400,10,386.8962108
2400,11,389.491386
2400,12,391.1173353
2401,1,392.0795453
2401,2,392.6423872
2401,3,393.0334589
2401,4,393.1559816
2401,5,392.1873279
2401,6,389.4385598
2401,7,385.677305
2401,8,383.2163622
2401,9,383.9456688
2401,10,386.8378945
2401,11,389.4326232
2401,12,391.0583264
2402,1,392.0204424
2402,2,392.5833389
2402,3,392.9745821
2402,4,393.0973939
2402,5,392.1292925
2402,6,389.3812925
2402,7,385.6204043
2402,8,383.1592408
2402,9,383.8883161
2402,10,386.7802351
2402,11,389.3746688
2402,12,391.0002333
2403,1,391.9623071
2403,2,392.5252429
2403,3,392.9165654
2403,4,393.0395039
2403,5,392.0717371
2403,6,389.3242484
2403,7,385.5634482
2403,8,383.1017797
2403,9,383.8303483
2403,10,386.7217101
2403,11,389.3156389
2403,12,390.9409109
2404,1,391.9028606
2404,2,392.4658421
2404,3,392.8573529
2404,4,392.9806245
2404,5,392.0134768
2404,6,389.2668422
2404,7,385.5065127
2404,8,383.0447423
2404,9,383.7732069
2404,10,386.6643945
2404,11,389.2581613
2404,12,390.883424
2405,1,391.8454536
2405,2,392.4085854
2405,3,392.8002714
2405,4,392.923746
2405,5,391.9569887
2405,6,389.2109007
2405,7,385.4506764
2405,8,382.9884008
2405,9,383.7163386
2405,10,386.606929
2405,11,389.2001307
2405,12,390.8250195
2406,1,391.7868228
2406,2,392.349877
2406,3,392.7416075
2406,4,392.8652559
2406,5,391.8989484
2406,6,389.1535415
2406,7,385.3936191
2406,8,382.931084
2406,9,383.658775
2406,10,386.5490689
2406,11,389.1420127
2406,12,390.7668279
2407,1,391.7286842
2407,2,392.2919056
2407,3,392.6838772
2407,4,392.807842
2407,5,391.8420765
2407,6,389.0973969
2407,7,385.3377835
2407,8,382.8749618
2407,9,383.6023479
2407,10,386.4922614
2407,11,389.0848422
2407,12,390.7094616
2408,1,391.671237
2408,2,392.2344845
2408,3,392.626554
2408,4,392.7506934
2408,5,391.7853315
2408,6,389.0412477
2408,7,385.281822
2408,8,382.8186056
2408,9,383.5455938
2408,10,386.4350516
2408,11,389.0272142
2408,12,390.6516054
2409,1,391.6132929
2409,2,392.1765873
2409,3,392.5688065
2409,4,392.6932033
2409,5,391.728353
2409,6,388.9849902
2409,7,385.2258886
2409,8,382.7624185
2409,9,383.489145
2409,10,386.3782718
2409,11,388.9701214
2409,12,390.5943624
2410,1,391.556005
2410,2,392.1193479
2410,3,392.511669
2410,4,392.6362221
2410,5,391.6717372
2410,6,388.9289162
2410,7,385.1699393
2410,8,382.7060078
2410,9,383.4322679
2410,10,386.3208731
2410,11,388.9122455
2410,12,390.5362096
2411,1,391.4977308
2411,2,392.0611065
2411,3,392.4535869
2411,4,392.5784352
2411,5,391.6145253
2411,6,388.8725103
2411,7,385.1139626
2411,8,382.6498984
2411,9,383.3760278
2411,10,386.2644384
2411,11,388.8556355
2411,12,390.479583
2412,1,391.4411853
2412,2,392.0047232
2412,3,392.3974029
2412,4,392.522484
2412,5,391.5589922
2412,6,388.8175489
2412,7,385.059136
2412,8,382.5946024
2412,9,383.320237
2412,10,386.2080787
2412,11,388.7987323
2412,12,390.4223178
2413,1,391.3836952
2413,2,391.9471455
2413,3,392.3398475
2413,4,392.465072
2413,5,391.5019937
2413,6,388.761191
2413,7,385.0030457
2413,8,382.5382277
2413,9,383.2635932
2413,10,386.1511207
2413,11,388.7415032
2413,12,390.3650053
2414,1,391.3264315
2414,2,391.8900514
2414,3,392.2830058
2414,4,392.4085658
2414,5,391.4460523
2414,6,388.7060023
2414,7,384.9482003
2414,8,382.4831396
2414,9,383.2082438
2414,10,386.095433
2414,11,388.6854899
2414,12,390.308825
2415,1,391.2701893
2415,2,391.8338427
2415,3,392.2268894
2415,4,392.3526029
2415,5,391.3904531
2415,6,388.6509417
2415,7,384.893263
2415,8,382.4277401
2415,9,383.1523689
2415,10,386.0390173
2415,11,388.6285632
2415,12,390.2515691
2416,1,391.212738
2416,2,391.7763268
2416,3,392.1694088
2416,4,392.2952656
2416,5,391.3335169
2416,6,388.5946237
2416,7,384.8371857
2416,8,382.3713508
2416,9,383.0956803
2416,10,385.9819845
2416,11,388.5712312
2416,12,390.1941286
2417,1,391.1553269
2417,2,391.7190738
2417,3,392.1124066
2417,4,392.2386097
2417,5,391.2774483
2417,6,388.5393417
2417,7,384.7822949
2417,8,382.3162792
2417,9,383.0404191
2417,10,385.9264657
2417,11,388.5154752
2417,12,390.1382997
2418,1,391.0995351
2418,2,391.6634186
2418,3,392.0569505
2418,4,392.183416
2418,5,391.2227261
2418,6,388.4852622
2418,7,384.7284402
2418,8,382.2620595
2418,9,382.9858109
2418,10,385.8713909
2418,11,388.4599481
2418,12,390.0824827
2419,1,391.0435407
2419,2,391.6073533
2419,3,392.0008879
2419,4,392.1274352
2419,5,391.1670551
2419,6,388.4300933
2419,7,384.67338
2419,8,382.2065457
2419,9,382.9298484
2419,10,385.8149329
2419,11,388.403042
2419,12,390.0253263
2420,1,390.9862843
2420,2,391.5501436
2420,3,391.9438408
2420,4,392.0706748
2420,5,391.1108538
2420,6,388.3746784
2420,7,384.6183819
2420,8,382.1514137
2420,9,382.8745857
2420,10,385.7594784
2420,11,388.3474167
2420,12,389.9696887
2421,1,390.9307332
2421,2,391.4947618
2421,3,391.8886683
2421,4,392.0157471
2421,5,391.0563465
2421,6,388.3207334
2421,7,384.5645628
2421,8,382.097121
2421,9,382.8197904
2421,10,385.7041047
2421,11,388.2914881
2421,12,389.9133834
2422,1,390.8741874
2422,2,391.4381134
2422,3,391.8320298
2422,4,391.9592442
2422,5,391.0002584
2422,6,388.2652979
2422,7,384.5094249
2422,8,382.0417467
2422,9,382.764199
2422,10,385.6482531
2422,11,388.2354162
2422,12,389.8572698
2423,1,390.8181526
2423,2,391.3822636
2423,3,391.77643
2423,4,391.9039564
2423,5,390.9454842
2423,6,388.2112005
2423,7,384.4555866
2423,8,381.9875822
2423,9,382.709686
2423,10,385.5933181
2423,11,388.1800795
2423,12,389.801701
2424,1,390.7624742
2424,2,391.3265948
2424,3,391.72086
2424,4,391.8485822
2424,5,390.8905521
2424,6,388.1569177
2424,7,384.4015729
2424,8,381.9332823
2424,9,382.6550993
2424,10,385.5383848
2424,11,388.1248259
2424,12,389.7462946
2425,1,390.7070282
2425,2,391.271211
2425,3,391.6656027
2425,4,391.7935159
2425,5,390.8358831
2425,6,388.1028148
2425,7,384.3476278
2425,8,381.8789217
2425,9,382.6003128
2425,10,385.4831124
2425,11,388.0691031
2425,12,389.6903072
2426,1,390.6509173
2426,2,391.215116
2426,3,391.6096348
2426,4,391.7377961
2426,5,390.7806829
2426,6,388.0483667
2426,7,384.2935743
2426,8,381.8247257
2426,9,382.5459836
2426,10,385.4285951
2426,11,388.0144231
2426,12,389.6356251
2427,1,390.5963338
2427,2,391.1607154
2427,3,391.5554582
2427,4,391.6838795
2427,5,390.727198
2427,6,387.9954446
2427,7,384.2407752
2427,8,381.7714502
2427,9,382.4921975
2427,10,385.3742198
2427,11,387.9594796
2427,12,389.580289
2428,1,390.5407406
2428,2,391.105004
2428,3,391.4997441
2428,4,391.6282925
2428,5,390.6720228
2428,6,387.9409318
2428,7,384.1865877
2428,8,381.7170701
2428,9,382.4376506
2428,10,385.3194663
2428,11,387.9045582
2428,12,389.525372
2429,1,390.4859395
2429,2,391.0504121
2429,3,391.4454107
2429,4,391.5742604
2429,5,390.6184685
2429,6,387.8879875
2429,7,384.1338144
2429,8,381.6638683
2429,9,382.3839823
2429,10,385.2652475
2429,11,387.8498029
2429,12,389.4702466
2430,1,390.4305687
2430,2,390.9949229
2430,3,391.3899049
2430,4,391.5188527
2430,5,390.5634265
2430,6,387.8335468
2430,7,384.0796295
2430,8,381.6094181
2430,9,382.3292912
2430,10,385.2102789
2430,11,387.7946028
2430,12,389.4149977
2431,1,390.3753977
2431,2,390.9399422
2431,3,391.3351874
2431,4,391.4644688
2431,5,390.509584
2431,6,387.7804102
2431,7,384.0267884
2431,8,381.5562955
2431,9,382.2758628
2431,10,385.1564683
2431,11,387.7404244
2431,12,389.3606112
2432,1,390.3209149
2432,2,390.8854704
2432,3,391.2808025
2432,4,391.4102529
2432,5,390.4557648
2432,6,387.7271797
2432,7,383.9737641
2432,8,381.5029265
2432,9,382.2221475
2432,10,385.1023509
2432,11,387.6859372
2432,12,389.3059293
2433,1,390.2661633
2433,2,390.8307669
2433,3,391.2262312
2433,4,391.3559022
2433,5,390.4018657
2433,6,387.6739253
2433,7,383.9207726
2433,8,381.449646
2433,9,382.1685727
2433,10,385.0484199
2433,11,387.6316747
2433,12,389.2515004
2434,1,390.2116815
2434,2,390.7763362
2434,3,391.1719205
2434,4,391.3017821
2434,5,390.348148
2434,6,387.6207819
2434,7,383.867805
2434,8,381.3962919
2434,9,382.1148215
2434,10,384.9942114
2434,11,387.5770409
2434,12,389.1966199
2435,1,390.1566874
2435,2,390.721359
2435,3,391.1170614
2435,4,391.247151
2435,5,390.2940012
2435,6,387.5673424
2435,7,383.8147223
2435,8,381.3430401
2435,9,382.061413
2435,10,384.9405965
2435,11,387.5232498
2435,12,389.1428166
2436,1,390.1029781
2436,2,390.6678349
2436,3,391.0637724
2436,4,391.1941428
2436,5,390.2414538
2436,6,387.5153903
2436,7,383.7629293
2436,8,381.2908121
2436,9,382.0087108
2436,10,384.8873365
2436,11,387.4694458
2436,12,389.0886339
2437,1,390.0485419
2437,2,390.6132728
2437,3,391.0091885
2437,4,391.1396548
2437,5,390.187331
2437,6,387.4618739
2437,7,383.7096935
2437,8,381.237355
2437,9,381.9550646
2437,10,384.8334693
2437,11,387.4154031
2437,12,389.0345924
2438,1,389.9946186
2438,2,390.5595676
2438,3,390.9557578
2438,4,391.0865487
2438,5,390.1347313
2438,6,387.4099147
2438,7,383.6579365
2438,8,381.185203
2438,9,381.9024728
2438,10,384.7803479
2438,11,387.3617591
2438,12,388.9805828
2439,1,389.94036
2439,2,390.5051787
2439,3,390.9013332
2439,4,391.0321961
2439,5,390.0807088
2439,6,387.3564518
2439,7,383.6047012
2439,8,381.1316911
2439,9,381.8487156
2439,10,384.7263158
2439,11,387.3075025
2439,12,388.926286
2440,1,389.8861508
2440,2,390.4511709
2440,3,390.8476004
2440,4,390.9788087
2440,5,390.0278712
2440,6,387.3043242
2440,7,383.5528725
2440,8,381.0795866
2440,9,381.7963054
2440,10,384.6735202
2440,11,387.2543326
2440,12,388.8728973
2441,1,389.8326533
2441,2,390.3976709
2441,3,390.7941754
2441,4,390.9255435
2441,5,389.9749954
2441,6,387.2520337
2441,7,383.5008011
2441,8,381.0272011
2441,9,381.7436099
2441,10,384.6204626
2441,11,387.2009449
2441,12,388.8193491
2442,1,389.7790623
2442,2,390.3441454
2442,3,390.7407875
2442,4,390.8723668
2442,5,389.9222414
2442,6,387.1998738
2442,7,383.4488408
2442,8,380.9748828
2442,9,381.6909192
