projectid;simulationid;vColumn;vRow;vLocationID;vNUTS_ID;vNUTS_NAME;vSTATE_NAME;start_date;end_date;vIDPL;vYear
1214;C477R104;477;104;8218;DE80L;Vorpommern-Rügen;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;124;2021
1215;C215R118;215;118;8219;DEF05;Dithmarschen;Schleswig-Holstein;2021-01-01;2021-12-31;116;2021
1216;C257R301;257;301;8220;DE929;Region Hannover;Niedersachsen;2021-01-01;2021-12-31;117;2021
1217;C518R100;518;100;8221;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;138;2021
1218;C189R741;189;741;8222;DE135;Rottweil;Baden-Württemberg;2021-01-01;2021-12-31;117;2021
1219;C213R98;213;98;8223;DEF05;Dithmarschen;Schleswig-Holstein;2021-01-01;2021-12-31;108;2021
1220;C523R117;523;117;8224;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;128;2021
1221;C498R690;498;690;8225;DE224;Deggendorf;Bayern;2021-01-01;2021-12-31;104;2021
1222;C33R436;33;436;8226;DEA29;Heinsberg;Nordrhein-Westfalen;2021-01-01;2021-12-31;104;2021
1223;C383R751;383;751;8227;DE217;Dachau;Bayern;2021-01-01;2021-12-31;114;2021
1224;C518R116;518;116;8228;DE80N;Vorpommern-Greifswald;Mecklenburg-Vorpommern;2021-01-01;2021-12-31;116;2021
1225;C393R713;393;713;8229;DE21I;Neuburg-Schrobenhausen;Bayern;2021-01-01;2021-12-31;101;2021
1226;C100R531;100;531;8230;DEB17;Mayen-Koblenz;Rheinland-Pfalz;2021-01-01;2021-12-31;109;2021
1227;C397R744;397;744;8231;DE217;Dachau;Bayern;2021-01-01;2021-12-31;118;2021
1228;C449R585;449;585;8232;DE237;Neustadt a. d. Waldnaab;Bayern;2021-01-01;2021-12-31;121;2021
1229;C219R106;219;106;8233;DEF05;Dithmarschen;Schleswig-Holstein;2021-01-01;2021-12-31;115;2021
1230;C448R472;448;472;8234;DEG0L;Greiz;Thüringen;2021-01-01;2021-12-31;127;2021
1231;C40R438;40;438;8235;DEA15;Mönchengladbach, Kreisfreie Stadt;Nordrhein-Westfalen;2021-01-01;2021-12-31;106;2021
1232;C60R359;60;359;8236;DEA34;Borken;Nordrhein-Westfalen;2021-01-01;2021-12-31;106;2021
1233;C422R710;422;710;8237;DE226;Kelheim;Bayern;2021-01-01;2021-12-31;118;2021
1234;C149R395;149;395;8238;DEA5B;Soest;Nordrhein-Westfalen;2021-01-01;2021-12-31;112;2021
1235;C52R469;52;469;8239;DEA26;Düren;Nordrhein-Westfalen;2021-01-01;2021-12-31;110;2021
1236;C177R632;177;632;8240;DEB38;Speyer, Kreisfreie Stadt;Rheinland-Pfalz;2021-01-01;2021-12-31;106;2021
1237;C60R478;60;478;8241;DEA27;Rhein-Erft-Kreis;Nordrhein-Westfalen;2021-01-01;2021-12-31;108;2021
1238;C470R680;470;680;8242;DE238;Regensburg, Landkreis;Bayern;2021-01-01;2021-12-31;104;2021
1239;C384R760;384;760;8243;DE21C;Fürstenfeldbruck;Bayern;2021-01-01;2021-12-31;110;2021
1240;C484R685;484;685;8244;DE22B;Straubing-Bogen;Bayern;2021-01-01;2021-12-31;105;2021
1241;C231R786;231;786;8245;DE149;Sigmaringen;Baden-Württemberg;2021-01-01;2021-12-31;112;2021
1242;C471R679;471;679;8246;DE238;Regensburg, Landkreis;Bayern;2021-01-01;2021-12-31;104;2021
1243;C32R452;32;452;8247;DEA26;Düren;Nordrhein-Westfalen;2021-01-01;2021-12-31;101;2021
1244;C394R539;394;539;8248;DE24B;Kulmbach;Bayern;2021-01-01;2021-12-31;119;2021
1245;C424R371;424;371;8249;DEE05;Anhalt-Bitterfeld;Sachsen-Anhalt;2021-01-01;2021-12-31;117;2021
1246;C282R284;282;284;8250;DE929;Region Hannover;Niedersachsen;2021-01-01;2021-12-31;120;2021
1247;C204R250;204;250;8251;DE922;Diepholz;Niedersachsen;2021-01-01;2021-12-31;120;2021
1248;C440R231;440;231;8252;DE40D;Ostprignitz-Ruppin;Brandenburg;2021-01-01;2021-12-31;120;2021
1249;C133R272;133;272;8253;DE94E;Osnabrück, Landkreis;Niedersachsen;2021-01-01;2021-12-31;115;2021
1250;C143R392;143;392;8254;DEA5B;Soest;Nordrhein-Westfalen;2021-01-01;2021-12-31;108;2021
1251;C261R183;261;183;8255;DE939;Stade;Niedersachsen;2021-01-01;2021-12-31;107;2021
1252;C497R337;497;337;8256;DE40H;Teltow-Fläming;Brandenburg;2021-01-01;2021-12-31;120;2021
1253;C391R771;391;771;8257;DE21L;Starnberg;Bayern;2021-01-01;2021-12-31;114;2021
1254;C176R604;176;604;8258;DE715;Bergstraße;Hessen;2021-01-01;2021-12-31;103;2021
1255;C453R586;453;586;8259;DE237;Neustadt a. d. Waldnaab;Bayern;2021-01-01;2021-12-31;118;2021
1256;C169R618;169;618;8260;DEB31;Frankenthal (Pfalz), Kreisfreie Stadt;Rheinland-Pfalz;2021-01-01;2021-12-31;107;2021
1257;C492R750;492;750;8261;DE214;Altötting;Bayern;2021-01-01;2021-12-31;115;2021
1258;C417R765;417;765;8262;DE212;München, Kreisfreie Stadt;Bayern;2021-01-01;2021-12-31;117;2021
1259;C203R269;203;269;8263;DE922;Diepholz;Niedersachsen;2021-01-01;2021-12-31;106;2021
1260;C372R333;372;333;8264;DEE07;Börde;Sachsen-Anhalt;2021-01-01;2021-12-31;116;2021
1261;C522R414;522;414;8266;DED2E;Meißen;Sachsen;2021-01-01;2021-12-31;120;2021
1262;C21R370;21;370;8267;DEA1B;Kleve;Nordrhein-Westfalen;2021-01-01;2021-12-31;94;2021
1263;C68R268;68;268;8268;DE94B;Grafschaft Bentheim;Niedersachsen;2021-01-01;2021-12-31;106;2021
1264;C165R641;165;641;8269;DEB3H;Südliche Weinstraße;Rheinland-Pfalz;2021-01-01;2021-12-31;102;2021
1265;C191R629;191;629;8270;DE128;Rhein-Neckar-Kreis;Baden-Württemberg;2021-01-01;2021-12-31;110;2021
1266;C321R261;321;261;8271;DE914;Gifhorn;Niedersachsen;2021-01-01;2021-12-31;110;2021
1267;C257R300;257;300;8272;DE929;Region Hannover;Niedersachsen;2021-01-01;2021-12-31;116;2021
1268;C405R751;405;751;8273;DE217;Dachau;Bayern;2021-01-01;2021-12-31;122;2021
1269;C435R710;435;710;8274;DE227;Landshut, Landkreis;Bayern;2021-01-01;2021-12-31;106;2021
1270;C214R117;214;117;8275;DEF05;Dithmarschen;Schleswig-Holstein;2021-01-01;2021-12-31;116;2021
1271;C23R450;23;450;8276;DEA29;Heinsberg;Nordrhein-Westfalen;2021-01-01;2021-12-31;116;2021
1272;C201R806;201;806;8278;DE138;Konstanz;Baden-Württemberg;2021-01-01;2021-12-31;108;2021
