PointID,NUTS_ID,NUTS_NAME,STATE_NAME,Latitude,Longitude,nearest_grid_id,nearest_latitude,nearest_longitude,distance_deg
4620,DE219,Eichstätt,Bayern,48.916417,11.123351,C566R617,48.919999999999995,11.120000000000001,0.004905822051392837
4625,DE219,Eichstätt,Bayern,48.889183,11.664105,C620R620,48.88999999999999,11.66,0.00418551239395821
4626,DE226,Kelheim,Bayern,48.910519,11.795912,C634R618,48.91,11.8,0.0041208136332542555
4627,DE226,Kelheim,Bayern,48.889097,11.907384,C645R620,48.88999999999999,11.91,0.0027674654469365166
4628,DE226,Kelheim,Bayern,48.884378,11.976122,C652R621,48.879999999999995,11.98,0.005848569739690668
4630,DE238,"Regensburg, Landkreis",Bayern,48.900676,12.246124,C679R619,48.9,12.25,0.0039345078472406165
4631,DE238,"Regensburg, Landkreis",Bayern,48.873668,12.326131,C687R622,48.87,12.33,0.005331358644851561
4632,DE22B,Straubing-Bogen,Bayern,48.857711,12.44016,C698R623,48.86,12.440000000000001,0.0022945851476875987
4633,DE223,"Straubing, Kreisfreie Stadt",Bayern,48.864783,12.518805,C706R623,48.86,12.52,0.004930021703809193
4634,DE22B,Straubing-Bogen,Bayern,48.871464,12.695672,C724R622,48.87,12.7,0.004568903588390753
4636,DE224,Deggendorf,Bayern,48.858139,12.879457,C742R623,48.86,12.879999999999999,0.0019386000103145287
4637,DE224,Deggendorf,Bayern,48.869104,12.962884,C750R622,48.87,12.96,0.003019978807871768
4638,DE224,Deggendorf,Bayern,48.873997,13.078358,C762R622,48.87,13.08,0.004321130986216922
4639,DE224,Deggendorf,Bayern,48.841904,13.191261,C773R625,48.839999999999996,13.190000000000001,0.0022837112339372276
4641,DE225,Freyung-Grafenau,Bayern,48.878544,13.436354,C798R621,48.879999999999995,13.440000000000001,0.0039259714721332625
4645,DE121,"Baden-Baden, Stadtkreis",Baden-Württemberg,48.823684,8.196574,C274R627,48.81999999999999,8.2,0.005030838101156289
4651,DE12B,Enzkreis,Baden-Württemberg,48.821136,8.829165,C337R627,48.81999999999999,8.83,0.0014098655964390216
4653,DE115,Ludwigsburg,Baden-Württemberg,48.82853,9.031826,C357R626,48.83,9.030000000000001,0.0023441791740374737
4655,DE116,Rems-Murr-Kreis,Baden-Württemberg,48.820297,9.280566,C382R627,48.81999999999999,9.280000000000001,0.0006391908948045516
4656,DE116,Rems-Murr-Kreis,Baden-Württemberg,48.840298,9.412777,C395R625,48.839999999999996,9.41,0.002792943429430793
4657,DE116,Rems-Murr-Kreis,Baden-Württemberg,48.844175,9.509851,C405R625,48.839999999999996,9.51,0.00417765795632315
4661,DE11D,Ostalbkreis,Baden-Württemberg,48.84309,9.968928,C451R625,48.839999999999996,9.969999999999999,0.0032706702676973017
4662,DE11D,Ostalbkreis,Baden-Württemberg,48.836559,10.051715,C459R625,48.839999999999996,10.05,0.003844698427700568
4664,DE11D,Ostalbkreis,Baden-Württemberg,48.838839,10.28998,C483R625,48.839999999999996,10.29,0.0011611722525065476
4666,DE27D,Donau-Ries,Bayern,48.848887,10.4808,C502R624,48.849999999999994,10.48,0.0013706819470585677
4667,DE27D,Donau-Ries,Bayern,48.815285,10.571259,C511R627,48.81999999999999,10.57,0.004880195282968313
4668,DE27D,Donau-Ries,Bayern,48.839851,10.659139,C520R625,48.839999999999996,10.66,0.0008737974593684553
4669,DE27D,Donau-Ries,Bayern,48.834392,10.79928,C534R626,48.83,10.8,0.004450625124634359
4672,DE219,Eichstätt,Bayern,48.829934,11.123194,C566R626,48.83,11.120000000000001,0.0031946818307919127
4673,DE219,Eichstätt,Bayern,48.835425,11.25295,C579R625,48.839999999999996,11.25,0.0054436316003161605
4674,DE219,Eichstätt,Bayern,48.804487,11.355116,C590R629,48.8,11.36,0.006632241325527071
4675,DE219,Eichstätt,Bayern,48.802002,11.458383,C600R629,48.8,11.46,0.0025734593449328593
4676,DE219,Eichstätt,Bayern,48.834588,11.576477,C612R626,48.83,11.58,0.005784571980707
4677,DE219,Eichstätt,Bayern,48.813466,11.670317,C621R628,48.809999999999995,11.67,0.0034804662044073684
4683,DE22B,Straubing-Bogen,Bayern,48.800789,12.305645,C685R629,48.8,12.31,0.004425894937751022
4684,DE22B,Straubing-Bogen,Bayern,48.810157,12.437489,C698R628,48.809999999999995,12.440000000000001,0.0025159034162722067
4685,DE22B,Straubing-Bogen,Bayern,48.785942,12.563631,C710R630,48.79,12.56,0.005445321386291845
4686,DE22B,Straubing-Bogen,Bayern,48.821544,12.642845,C718R627,48.81999999999999,12.64,0.003236967871330166
4687,DE224,Deggendorf,Bayern,48.809135,12.77682,C732R628,48.809999999999995,12.780000000000001,0.00329554623696864
4690,DE224,Deggendorf,Bayern,48.810616,13.066563,C761R628,48.809999999999995,13.07,0.0034917653128480994
4691,DE224,Deggendorf,Bayern,48.774649,13.223077,C776R632,48.769999999999996,13.219999999999999,0.0055750452912969335
4693,DE225,Freyung-Grafenau,Bayern,48.790176,13.398411,C794R630,48.79,13.4,0.0015987172983376948
4694,DE225,Freyung-Grafenau,Bayern,48.771053,13.555253,C810R632,48.769999999999996,13.559999999999999,0.004862388096398337
4695,DE225,Freyung-Grafenau,Bayern,48.777605,13.664985,C820R631,48.779999999999994,13.66,0.0055304837039775595
4698,DE124,Rastatt,Baden-Württemberg,48.746906,8.088535,C263R634,48.75,8.09,0.003423311408560712
4704,DE12A,Calw,Baden-Württemberg,48.781081,8.732241,C327R631,48.779999999999994,8.73,0.002488100078375547
4706,DE112,Böblingen,Baden-Württemberg,48.782945,8.967809,C351R631,48.779999999999994,8.97,0.0036706274667994655
4709,DE113,Esslingen,Baden-Württemberg,48.743277,9.293107,C383R635,48.739999999999995,9.29,0.0045157699232829945
4710,DE113,Esslingen,Baden-Württemberg,48.761497,9.360935,C390R633,48.76,9.36,0.0017650025495737443
4712,DE114,Göppingen,Baden-Württemberg,48.756435,9.598223,C414R633,48.76,9.6,0.003983334532770007
4713,DE114,Göppingen,Baden-Württemberg,48.753993,9.722913,C426R634,48.75,9.719999999999999,0.004942632699282578
4717,DE11D,Ostalbkreis,Baden-Württemberg,48.762194,10.166875,C471R633,48.76,10.17,0.0038182798483109162
4720,DE27D,Donau-Ries,Bayern,48.748967,10.503751,C504R634,48.75,10.5,0.003890641335306386
4724,DE27D,Donau-Ries,Bayern,48.74532,10.930211,C547R634,48.75,10.93,0.0046847541024054185
4725,DE21I,Neuburg-Schrobenhausen,Bayern,48.742095,11.047861,C559R635,48.739999999999995,11.05,0.0029940517697634563
4729,DE219,Eichstätt,Bayern,48.74733,11.493698,C603R634,48.75,11.49,0.004561151608970069
4730,DE219,Eichstätt,Bayern,48.763652,11.552658,C609R633,48.76,11.55,0.004516864841901931
4733,DE226,Kelheim,Bayern,48.762683,11.898647,C644R633,48.76,11.9,0.0030048457531169225
4734,DE227,"Landshut, Landkreis",Bayern,48.747524,12.002312,C654R634,48.75,12.0,0.003387612728752611
4739,DE22C,Dingolfing-Landau,Bayern,48.723841,12.568147,C711R637,48.72,12.57,0.004264609009043166
4740,DE22B,Straubing-Bogen,Bayern,48.746318,12.642436,C718R634,48.75,12.64,0.004414886181996161
4741,DE22C,Dingolfing-Landau,Bayern,48.712996,12.790782,C733R638,48.709999999999994,12.79,0.003096375300253524
4743,DE224,Deggendorf,Bayern,48.744321,12.971315,C751R635,48.739999999999995,12.969999999999999,0.004516665362858211
4745,DE228,"Passau, Landkreis",Bayern,48.703508,13.212947,C775R639,48.699999999999996,13.21,0.004581579749389837
4746,DE228,"Passau, Landkreis",Bayern,48.712992,13.263977,C780R638,48.709999999999994,13.26,0.0049768055015283405
4750,DE225,Freyung-Grafenau,Bayern,48.716528,13.724234,C826R637,48.72,13.719999999999999,0.0054755401560044594
4752,DE124,Rastatt,Baden-Württemberg,48.68072,8.075262,C262R641,48.68,8.08,0.004792394391115855
4756,DE12A,Calw,Baden-Württemberg,48.67768,8.486027,C303R641,48.68,8.49,0.004600774826047227
4757,DE12A,Calw,Baden-Württemberg,48.676415,8.595147,C314R641,48.68,8.6,0.0060335589828886885
4759,DE112,Böblingen,Baden-Württemberg,48.700104,8.872259,C341R639,48.699999999999996,8.870000000000001,0.002261392712466275
4760,DE112,Böblingen,Baden-Württemberg,48.692526,8.939839,C348R640,48.69,8.94,0.0025311256389235095
4764,DE113,Esslingen,Baden-Württemberg,48.687556,9.366022,C391R640,48.69,9.370000000000001,0.004668792135017342
4765,DE114,Göppingen,Baden-Württemberg,48.687247,9.527,C407R640,48.69,9.530000000000001,0.004071732923461804
4766,DE114,Göppingen,Baden-Württemberg,48.708116,9.624838,C416R638,48.709999999999994,9.620000000000001,0.005191887903256674
4770,DE11C,Heidenheim,Baden-Württemberg,48.667911,10.032461,C457R642,48.669999999999995,10.030000000000001,0.003228070940977639
4773,DE11C,Heidenheim,Baden-Württemberg,48.675757,10.383428,C492R641,48.68,10.379999999999999,0.005454744081992274
4776,DE27D,Donau-Ries,Bayern,48.67795,10.686284,C523R641,48.68,10.690000000000001,0.004243955230677279
4777,DE27D,Donau-Ries,Bayern,48.681753,10.803202,C534R641,48.68,10.8,0.0036504538074056316
4779,DE21I,Neuburg-Schrobenhausen,Bayern,48.690067,11.046041,C559R640,48.69,11.05,0.003959566895507707
4781,DE21I,Neuburg-Schrobenhausen,Bayern,48.700581,11.206944,C575R639,48.699999999999996,11.21,0.0031107389797296854
4782,DE21I,Neuburg-Schrobenhausen,Bayern,48.692368,11.310447,C585R640,48.69,11.31,0.002409820117772094
4783,DE21J,Pfaffenhofen a. d. Ilm,Bayern,48.702991,11.455705,C600R639,48.699999999999996,11.46,0.005233842374395334
4786,DE226,Kelheim,Bayern,48.658005,11.805432,C635R643,48.66,11.81,0.004984641311065654
4787,DE227,"Landshut, Landkreis",Bayern,48.672774,11.910482,C645R642,48.669999999999995,11.91,0.0028155638866863768
4788,DE227,"Landshut, Landkreis",Bayern,48.687238,12.021437,C656R640,48.69,12.02,0.0031134567605776396
4789,DE227,"Landshut, Landkreis",Bayern,48.658558,12.073906,C661R643,48.66,12.07,0.004163676260227638
4790,DE227,"Landshut, Landkreis",Bayern,48.678709,12.19959,C674R641,48.68,12.2,0.0013545408816288667
4792,DE22C,Dingolfing-Landau,Bayern,48.677755,12.45275,C699R641,48.68,12.45,0.003550003521126851
4793,DE22C,Dingolfing-Landau,Bayern,48.654771,12.551337,C709R644,48.65,12.55,0.004954796665856259
4794,DE22C,Dingolfing-Landau,Bayern,48.681729,12.656752,C720R641,48.68,12.66,0.003679530540707303
4795,DE22C,Dingolfing-Landau,Bayern,48.666287,12.732246,C727R642,48.669999999999995,12.73,0.004339456763234347
4798,DE224,Deggendorf,Bayern,48.660013,13.06847,C761R643,48.66,13.07,0.0015300552277621238
4800,DE228,"Passau, Landkreis",Bayern,48.634089,13.265485,C781R646,48.629999999999995,13.27,0.006091399346624569
4801,DE228,"Passau, Landkreis",Bayern,48.660166,13.381261,C792R643,48.66,13.379999999999999,0.00127187931817578
4802,DE228,"Passau, Landkreis",Bayern,48.637473,13.479016,C802R645,48.63999999999999,13.48,0.002711823187445797
4803,DE228,"Passau, Landkreis",Bayern,48.655941,13.608505,C815R643,48.66,13.61,0.004325564240649397
4804,DE228,"Passau, Landkreis",Bayern,48.648768,13.71055,C825R644,48.65,13.71,0.0013491938333696609
4807,DE134,Ortenaukreis,Baden-Württemberg,48.587509,8.068503,C261R650,48.589999999999996,8.07,0.0029062157524859114
4824,DE11C,Heidenheim,Baden-Württemberg,48.623519,9.958592,C450R647,48.62,9.96,0.003790227565731906
4825,DE11C,Heidenheim,Baden-Württemberg,48.624715,10.036341,C458R647,48.62,10.04,0.005968207938739615
4826,DE11C,Heidenheim,Baden-Württemberg,48.629934,10.165888,C471R646,48.629999999999995,10.17,0.004112529635150758
4828,DE277,Dillingen a.d. Donau,Bayern,48.64542,10.366417,C491R644,48.65,10.370000000000001,0.005815005503005084
4829,DE277,Dillingen a.d. Donau,Bayern,48.615219,10.460513,C500R647,48.62,10.46,0.004808443615136174
4830,DE277,Dillingen a.d. Donau,Bayern,48.604226,10.612179,C515R649,48.599999999999994,10.61,0.004754694206783729
4831,DE277,Dillingen a.d. Donau,Bayern,48.643604,10.688263,C523R645,48.63999999999999,10.690000000000001,0.004000748055061563
4832,DE276,"Augsburg, Landkreis",Bayern,48.62578,10.837284,C538R646,48.629999999999995,10.84,0.005018471480437867
4833,DE27D,Donau-Ries,Bayern,48.638428,10.892808,C543R645,48.63999999999999,10.89,0.0032180814159972243
4834,DE27D,Donau-Ries,Bayern,48.622478,11.007994,C555R647,48.62,11.01,0.0031881844363236623
4835,DE21I,Neuburg-Schrobenhausen,Bayern,48.632148,11.106988,C565R646,48.629999999999995,11.11,0.003699465907401114
4836,DE21I,Neuburg-Schrobenhausen,Bayern,48.603848,11.199106,C574R649,48.599999999999994,11.2,0.003950486046050041
4839,DE21J,Pfaffenhofen a. d. Ilm,Bayern,48.614069,11.575348,C612R648,48.61,11.58,0.006180442136288535
4841,DE226,Kelheim,Bayern,48.619103,11.761541,C630R647,48.62,11.76,0.0017830563647819383
4842,DE227,"Landshut, Landkreis",Bayern,48.599411,11.900599,C644R649,48.599999999999994,11.9,0.0008400726159020058
4843,DE227,"Landshut, Landkreis",Bayern,48.623361,11.997726,C654R647,48.62,12.0,0.0040580040660446555
4844,DE227,"Landshut, Landkreis",Bayern,48.577649,12.121202,C666R651,48.58,12.120000000000001,0.002640455453134109
4846,DE227,"Landshut, Landkreis",Bayern,48.576402,12.293719,C683R651,48.58,12.29,0.005174607714598066
4848,DE22C,Dingolfing-Landau,Bayern,48.585176,12.499718,C704R650,48.589999999999996,12.5,0.0048322355075051115
4849,DE22C,Dingolfing-Landau,Bayern,48.602265,12.65861,C720R649,48.599999999999994,12.66,0.0026575035277568134
4850,DE22C,Dingolfing-Landau,Bayern,48.564073,12.743353,C728R653,48.559999999999995,12.74,0.005275598354693751
4851,DE22C,Dingolfing-Landau,Bayern,48.595203,12.832063,C737R649,48.599999999999994,12.83,0.005221798349224539
4854,DE228,"Passau, Landkreis",Bayern,48.584,13.203211,C774R651,48.58,13.2,0.005129378227430788
4855,DE228,"Passau, Landkreis",Bayern,48.557114,13.316914,C786R653,48.559999999999995,13.32,0.0042252091072488476
4858,DE228,"Passau, Landkreis",Bayern,48.562892,13.689204,C821R652,48.56999999999999,13.670000000000002,0.02047723809501351
4859,DE134,Ortenaukreis,Baden-Württemberg,48.524104,7.883976,C242R657,48.519999999999996,7.88,0.005714139655279776
4860,DE134,Ortenaukreis,Baden-Württemberg,48.52492,7.946254,C249R657,48.519999999999996,7.95,0.006183762285215894
4863,DE12C,Freudenstadt,Baden-Württemberg,48.537869,8.313308,C285R655,48.54,8.31,0.003934974586955498
4868,DE112,Böblingen,Baden-Württemberg,48.555287,8.818577,C336R653,48.559999999999995,8.82,0.0049231390392673385
4869,DE142,"Tübingen, Landkreis",Baden-Württemberg,48.52119,8.945362,C349R657,48.519999999999996,8.95,0.00478822973550789
4871,DE141,Reutlingen,Baden-Württemberg,48.549782,9.178016,C372R654,48.55,9.18,0.001995940880887857
4873,DE113,Esslingen,Baden-Württemberg,48.544375,9.402696,C394R655,48.54,9.4,0.005138972757276373
4876,DE145,Alb-Donau-Kreis,Baden-Württemberg,48.540472,9.711762,C425R655,48.54,9.71,0.0018241238993006233
4877,DE145,Alb-Donau-Kreis,Baden-Württemberg,48.544951,9.847946,C439R655,48.54,9.85,0.005360160165515687
4880,DE11C,Heidenheim,Baden-Württemberg,48.56388,10.167383,C471R653,48.559999999999995,10.17,0.004680073610534563
4883,DE277,Dillingen a.d. Donau,Bayern,48.555189,10.501938,C504R653,48.559999999999995,10.5,0.005186671861605514
4884,DE277,Dillingen a.d. Donau,Bayern,48.563777,10.575037,C512R653,48.559999999999995,10.58,0.006236753803065358
4886,DE276,"Augsburg, Landkreis",Bayern,48.538433,10.778713,C532R655,48.54,10.780000000000001,0.002027771683402252
4887,DE276,"Augsburg, Landkreis",Bayern,48.547608,10.873473,C541R654,48.55,10.870000000000001,0.004217036044427319
4889,DE21I,Neuburg-Schrobenhausen,Bayern,48.559929,11.13969,C568R653,48.559999999999995,11.14,0.00031802672843678215
4890,DE21I,Neuburg-Schrobenhausen,Bayern,48.560818,11.227591,C577R653,48.559999999999995,11.23,0.0025440921760039436
4891,DE21J,Pfaffenhofen a. d. Ilm,Bayern,48.519588,11.327421,C587R657,48.519999999999996,11.33,0.002611701552628417
4892,DE21J,Pfaffenhofen a. d. Ilm,Bayern,48.524756,11.475997,C602R657,48.519999999999996,11.48,0.006216393246892525
4894,DE21B,Freising,Bayern,48.543457,11.684927,C622R655,48.54,11.68,0.006018818654851241
4895,DE21B,Freising,Bayern,48.519567,11.772314,C631R657,48.519999999999996,11.77,0.00235416333333
4896,DE21B,Freising,Bayern,48.533526,11.867971,C641R656,48.529999999999994,11.870000000000001,0.004068109757621705
4897,DE227,"Landshut, Landkreis",Bayern,48.515536,11.989216,C653R657,48.519999999999996,11.99,0.004532323024673711
4898,DE221,"Landshut, Kreisfreie Stadt",Bayern,48.533259,12.078566,C662R656,48.529999999999994,12.08,0.0035605388637178002
4899,DE227,"Landshut, Landkreis",Bayern,48.510828,12.185562,C673R658,48.51,12.190000000000001,0.004514579493155116
4900,DE227,"Landshut, Landkreis",Bayern,48.524343,12.288728,C683R657,48.519999999999996,12.29,0.004525442851262837
4901,DE227,"Landshut, Landkreis",Bayern,48.536021,12.412935,C695R655,48.54,12.41,0.004944356985493941
4902,DE22C,Dingolfing-Landau,Bayern,48.496607,12.551752,C709R659,48.5,12.55,0.0038186323467986646
4904,DE22A,Rottal-Inn,Bayern,48.504452,12.780893,C732R659,48.5,12.780000000000001,0.004540677592607112
4907,DE22A,Rottal-Inn,Bayern,48.485577,13.096122,C764R660,48.489999999999995,13.100000000000001,0.005882330575543776
4909,DE228,"Passau, Landkreis",Bayern,48.510885,13.273276,C781R658,48.51,13.27,0.0033934349853804754
4910,DE228,"Passau, Landkreis",Bayern,48.471908,13.410275,C794R662,48.47,13.4,0.01045065017116168
4912,DE134,Ortenaukreis,Baden-Württemberg,48.442944,7.843404,C238R665,48.44,7.84,0.004500483529577088
4918,DE12C,Freudenstadt,Baden-Württemberg,48.487946,8.531564,C307R660,48.489999999999995,8.530000000000001,0.0025816684527588344
4920,DE12C,Freudenstadt,Baden-Württemberg,48.442739,8.744407,C328R665,48.44,8.74,0.005188812002764583
4922,DE142,"Tübingen, Landkreis",Baden-Württemberg,48.46035,8.954686,C349R663,48.459999999999994,8.95,0.004699052670487462
4925,DE141,Reutlingen,Baden-Württemberg,48.487835,9.259349,C380R660,48.489999999999995,9.26,0.002260757837538243
4928,DE141,Reutlingen,Baden-Württemberg,48.464782,9.584292,C412R663,48.459999999999994,9.58,0.006425635221521036
4929,DE145,Alb-Donau-Kreis,Baden-Württemberg,48.484841,9.717153,C426R661,48.48,9.719999999999999,0.005616109863602578
4930,DE145,Alb-Donau-Kreis,Baden-Württemberg,48.478442,9.803611,C434R661,48.48,9.8,0.003932770651841028
4931,DE145,Alb-Donau-Kreis,Baden-Württemberg,48.49632,9.907942,C445R659,48.5,9.91,0.00421636857971645
4932,DE145,Alb-Donau-Kreis,Baden-Württemberg,48.478762,10.022088,C456R661,48.48,10.02,0.0024274241491726296
4933,DE278,Günzburg,Bayern,48.454038,10.136836,C468R664,48.449999999999996,10.14,0.005129945418813956
4934,DE278,Günzburg,Bayern,48.481309,10.226844,C477R661,48.48,10.23,0.0034166967966180574
4935,DE278,Günzburg,Bayern,48.478149,10.349628,C489R661,48.48,10.35,0.0018880108580147591
4937,DE277,Dillingen a.d. Donau,Bayern,48.493139,10.607267,C515R660,48.489999999999995,10.61,0.004162043969016134
4942,DE275,Aichach-Friedberg,Bayern,48.45533,11.100086,C564R663,48.459999999999994,11.1,0.004670791795828047
4943,DE275,Aichach-Friedberg,Bayern,48.473613,11.213861,C575R662,48.47,11.21,0.005287824694522395
4945,DE21J,Pfaffenhofen a. d. Ilm,Bayern,48.486994,11.434227,C597R660,48.489999999999995,11.43,0.005186864659884046
4946,DE21J,Pfaffenhofen a. d. Ilm,Bayern,48.487127,11.546389,C609R660,48.489999999999995,11.55,0.004614482636219714
4947,DE21B,Freising,Bayern,48.462208,11.681384,C622R663,48.459999999999994,11.68,0.002605900995819527
4948,DE21B,Freising,Bayern,48.463835,11.774491,C631R663,48.459999999999994,11.77,0.005905616479256843
4949,DE21B,Freising,Bayern,48.453139,11.886293,C643R664,48.449999999999996,11.89,0.0048574859752788255
4951,DE227,"Landshut, Landkreis",Bayern,48.441938,12.127402,C667R665,48.44,12.129999999999999,0.003241210884839964
4952,DE227,"Landshut, Landkreis",Bayern,48.457996,12.1774,C672R663,48.459999999999994,12.18,0.003282684267480734
4953,DE227,"Landshut, Landkreis",Bayern,48.463357,12.30332,C684R663,48.459999999999994,12.3,0.004721424467260554
4954,DE227,"Landshut, Landkreis",Bayern,48.463938,12.404781,C694R663,48.459999999999994,12.4,0.0061940136422222415
4955,DE22A,Rottal-Inn,Bayern,48.454238,12.490746,C703R664,48.449999999999996,12.49,0.004303156980637173
4957,DE22A,Rottal-Inn,Bayern,48.452135,12.718767,C726R664,48.449999999999996,12.719999999999999,0.00246546425648584
4958,DE22A,Rottal-Inn,Bayern,48.421216,12.824515,C736R667,48.419999999999995,12.82,0.004675882911281283
4960,DE22A,Rottal-Inn,Bayern,48.428768,13.059279,C760R666,48.43,13.06,0.0014274680381727394
4961,DE228,"Passau, Landkreis",Bayern,48.416341,13.202327,C774R667,48.419999999999995,13.2,0.004336266827577089
4962,DE228,"Passau, Landkreis",Bayern,48.429947,13.249671,C779R666,48.43,13.25,0.00033324165405990315
4963,DE228,"Passau, Landkreis",Bayern,48.421206,13.356205,C790R667,48.419999999999995,13.36,0.003982017202374917
4964,DE134,Ortenaukreis,Baden-Württemberg,48.397446,7.788755,C234R669,48.4,7.8,0.011531389378560393
4965,DE134,Ortenaukreis,Baden-Württemberg,48.373711,7.849409,C239R672,48.37,7.85,0.0037577655594807843
4966,DE134,Ortenaukreis,Baden-Württemberg,48.404402,8.007849,C255R669,48.4,8.01,0.004899429048367629
4969,DE12C,Freudenstadt,Baden-Württemberg,48.410065,8.33457,C287R668,48.41,8.33,0.004570462230452672
4973,DE12C,Freudenstadt,Baden-Württemberg,48.421081,8.741725,C328R667,48.419999999999995,8.74,0.0020357273884327267
4975,DE142,"Tübingen, Landkreis",Baden-Württemberg,48.39523,8.993475,C353R669,48.4,8.99,0.005901569706442944
4976,DE142,"Tübingen, Landkreis",Baden-Württemberg,48.425041,9.062893,C360R666,48.43,9.06,0.005741178450457401
4977,DE141,Reutlingen,Baden-Württemberg,48.39027,9.189541,C373R670,48.38999999999999,9.19,0.0005325232389327713
4978,DE141,Reutlingen,Baden-Württemberg,48.399844,9.308107,C385R669,48.4,9.31,0.0018994170158240958
4979,DE141,Reutlingen,Baden-Württemberg,48.417262,9.398079,C394R667,48.419999999999995,9.4,0.0033446801042805196
4981,DE141,Reutlingen,Baden-Württemberg,48.423391,9.609581,C415R667,48.419999999999995,9.61,0.0034167882580065432
4982,DE145,Alb-Donau-Kreis,Baden-Württemberg,48.417526,9.744984,C428R667,48.419999999999995,9.74,0.005564254846784534
4983,DE145,Alb-Donau-Kreis,Baden-Württemberg,48.381745,9.812692,C435R671,48.379999999999995,9.81,0.0032080974112426793
4987,DE278,Günzburg,Bayern,48.39476,10.274039,C481R670,48.38999999999999,10.27,0.00624268539973366
4988,DE278,Günzburg,Bayern,48.405403,10.399851,C494R668,48.41,10.4,0.00459941409311786
4990,DE276,"Augsburg, Landkreis",Bayern,48.406245,10.593094,C513R668,48.41,10.59,0.004865476441212244
4991,DE276,"Augsburg, Landkreis",Bayern,48.416204,10.678308,C522R667,48.419999999999995,10.68,0.004156017324308975
4992,DE276,"Augsburg, Landkreis",Bayern,48.387454,10.824622,C536R670,48.38999999999999,10.82,0.005276836173311708
4993,DE271,"Augsburg, Kreisfreie Stadt",Bayern,48.391806,10.912422,C545R670,48.38999999999999,10.91,0.0030212116774614114
4995,DE275,Aichach-Friedberg,Bayern,48.391516,11.137378,C568R670,48.38999999999999,11.14,0.0030287192012518225
4996,DE217,Dachau,Bayern,48.376676,11.24354,C578R671,48.379999999999995,11.24,0.004855983525501499
4997,DE217,Dachau,Bayern,48.391451,11.327377,C587R670,48.38999999999999,11.33,0.0029975873632019996
4998,DE217,Dachau,Bayern,48.390915,11.457485,C600R670,48.38999999999999,11.46,0.0026762753968930316
5002,DE21A,Erding,Bayern,48.412787,11.873587,C641R668,48.41,11.870000000000001,0.0045424594659748616
5003,DE21A,Erding,Bayern,48.391972,12.002649,C654R670,48.38999999999999,12.0,0.003302421081575715
5004,DE21A,Erding,Bayern,48.370419,12.107168,C665R672,48.37,12.11,0.002862828147129886
5005,DE227,"Landshut, Landkreis",Bayern,48.395359,12.191903,C673R669,48.4,12.190000000000001,0.0050160033891525424
5007,DE227,"Landshut, Landkreis",Bayern,48.391738,12.390746,C693R670,48.38999999999999,12.39,0.0018913381506251265
5008,DE21G,Mühldorf a. Inn,Bayern,48.367994,12.533565,C707R672,48.37,12.530000000000001,0.004090630880434602
5010,DE22A,Rottal-Inn,Bayern,48.344998,12.747221,C729R675,48.339999999999996,12.75,0.0057186401355572925
5011,DE22A,Rottal-Inn,Bayern,48.361895,12.839522,C738R673,48.36,12.84,0.0019543564158029133
5012,DE22A,Rottal-Inn,Bayern,48.367649,12.967687,C751R672,48.37,12.969999999999999,0.003298055487705349
5013,DE22A,Rottal-Inn,Bayern,48.340045,13.067771,C761R675,48.339999999999996,13.07,0.0022294541932948112
5014,DE228,"Passau, Landkreis",Bayern,48.34132,13.201255,C774R675,48.339999999999996,13.2,0.001821379971345702
5015,DE228,"Passau, Landkreis",Bayern,48.36214,13.2589,C780R673,48.36,13.26,0.0024061587645012217
5022,DE135,Rottweil,Baden-Württemberg,48.30248,8.401719,C294R679,48.3,8.4,0.0030175090720702537
5023,DE135,Rottweil,Baden-Württemberg,48.329544,8.525193,C307R676,48.33,8.530000000000001,0.004828580019013113
5024,DE135,Rottweil,Baden-Württemberg,48.304113,8.633424,C317R679,48.3,8.629999999999999,0.005351686182880731
5026,DE143,Zollernalbkreis,Baden-Württemberg,48.336085,8.865439,C341R675,48.339999999999996,8.870000000000001,0.006010819078960898
5030,DE141,Reutlingen,Baden-Württemberg,48.328053,9.260696,C380R676,48.33,9.26,0.0020676617228174207
5031,DE141,Reutlingen,Baden-Württemberg,48.314753,9.418516,C396R678,48.309999999999995,9.42,0.0049792835830142134
5033,DE145,Alb-Donau-Kreis,Baden-Württemberg,48.347825,9.627391,C417R674,48.349999999999994,9.629999999999999,0.0033966904480644397
5038,DE279,Neu-Ulm,Bayern,48.337702,10.142353,C468R675,48.339999999999996,10.14,0.003288983581591635
5040,DE278,Günzburg,Bayern,48.313747,10.336589,C488R678,48.309999999999995,10.34,0.005067043516689989
5042,DE276,"Augsburg, Landkreis",Bayern,48.335639,10.579149,C512R675,48.339999999999996,10.58,0.0044432557882666535
5043,DE276,"Augsburg, Landkreis",Bayern,48.354198,10.684171,C522R674,48.349999999999994,10.68,0.005917807448710674
5046,DE275,Aichach-Friedberg,Bayern,48.345865,11.024344,C556R674,48.349999999999994,11.02,0.00599737951107998
5047,DE217,Dachau,Bayern,48.302009,11.130532,C567R679,48.3,11.129999999999999,0.00207824565439358
5048,DE217,Dachau,Bayern,48.303663,11.203889,C574R679,48.3,11.2,0.005342461043379701
5049,DE217,Dachau,Bayern,48.337257,11.334987,C587R675,48.339999999999996,11.33,0.0056915918687106
5051,DE217,Dachau,Bayern,48.315003,11.573736,C611R677,48.31999999999999,11.57,0.006239207081028723
